,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000033634.7,103.370617570525,1.5651070813906398,0.519715292692797,3.01147013258232,0.00259985978006512,0.00874604930999822
ENSMUSG00000048967.16,100.756633027878,1.53847635096006,0.512456966436609,3.0021571599619703,0.00268073740154937,0.00898560450988243
ENSMUSG00000104399.1,68.2597612281322,1.92236350747917,0.641050139618079,2.99877246516858,0.0027106966160048,0.00907103074891833
ENSMUSG00000078903.10,50.0512452774453,2.18911203257062,0.73168612404984,2.9918731005229597,0.00277271493307381,0.00925065467308612
ENSMUSG00000036167.16,17.9496457208127,4.40660545906343,1.4829107265254298,2.9715918701245294,0.00296260222519573,0.00981024383406329
ENSMUSG00000051056.5,20.9491869676827,3.5668939947785097,1.20719516151455,2.9546954034370696,0.00312977885125722,0.0102725781294972
ENSMUSG00000070167.1,64.7394312474754,2.1220716138947497,0.7183335252422101,2.95415923011421,0.0031352219353401,0.0102867560688726
ENSMUSG00000115846.1,51.04374520925239,2.37710370934155,0.819171076349792,2.90184038227262,0.0037097751066027295,0.0119492210459605
ENSMUSG00000110343.1,49.057341359712,2.24985589492568,0.775301792699285,2.9019098319024903,0.0037089527894929,0.0119492210459605
ENSMUSG00000100826.6,19.187985990967103,3.57590662201426,1.26675071466964,2.82289686566062,0.00475918785639592,0.0148630192181889
ENSMUSG00000112669.1,86.4469787188303,1.54245920002146,0.55173516130555,2.79565144329681,0.00517952283429739,0.0160063526332148
ENSMUSG00000082512.1,21.9293812306643,3.27648432518832,1.1860407099689299,2.76253951289257,0.00573536192648713,0.0175226458722035
ENSMUSG00000116215.1,36.642963960429796,2.35045157754538,0.8612340995025591,2.72916687681431,0.0063494563924758295,0.0191416044383513
ENSMUSG00000081051.4,78.1123182746162,1.58312091953894,0.5937233304053521,2.66642868566087,0.00766618691302088,0.0226012911154742
ENSMUSG00000106419.1,54.833118275522004,1.93445110634455,0.732522878512038,2.64080640085122,0.008270896681206709,0.0241329603266682
ENSMUSG00000114888.1,57.257419171988204,1.8049062303917,0.6884497226217049,2.62169650314969,0.008749330723608121,0.025335858346409
ENSMUSG00000039706.11,58.0606718420436,1.77916485269813,0.6807176070026549,2.6136606933559103,0.0089577948201905,0.0258391613567132
ENSMUSG00000081194.1,35.61002164043921,2.1886133960005,0.860130564567307,2.5445129915845897,0.0109430240959335,0.0307394168834015
ENSMUSG00000022053.13,58.7408437172143,1.7027892561960198,0.6755487024397739,2.5206017716358797,0.0117154354490415,0.0326245053216281
ENSMUSG00000038463.8,25.183492205018602,2.5559224673329397,1.0366105540438901,2.46565352567762,0.0136763552184045,0.0372790548439327
ENSMUSG00000085171.7,53.3194434347937,1.71499095583858,0.6999774023293052,2.45006617375308,0.0142829962589752,0.0387165949109535
ENSMUSG00000040140.15,27.4400272654226,2.38314653566244,0.98368752015865,2.4226662296966897,0.0154070750809632,0.0413286547239017
ENSMUSG00000004044.9,45.11247563791229,1.83931119651907,0.765024788539456,2.4042504557670497,0.016205666214894,0.0432008783590871
ENSMUSG00000019899.17,31.6671630086689,2.2191776690249703,0.924931787690034,2.39928792432061,0.0164269923152208,0.0437168463530749
ENSMUSG00000103452.1,49.8689735949611,1.71853856802063,0.723739444534161,2.37452660760638,0.0175714697217652,0.0462413970051135
ENSMUSG00000051346.9,53.979597235538705,1.6395079325758302,0.6939881208028489,2.3624437990078904,0.0181548939310982,0.0476087055586702
ENSMUSG00000051457.7,29.636557525556,2.23517828490141,0.9483189425037671,2.35699002173262,0.0184237419100803,0.0481888345454574
ENSMUSG00000079179.9,42.8308264567418,1.90846489150797,0.8117761636851301,2.3509742917854703,0.0187243274804162,0.048848770366036
ENSMUSG00000103087.1,64.9735958981448,1.54989319708507,0.6613947101086101,2.34337102096047,0.019110368477858998,0.0497094160590066
ENSMUSG00000086308.1,37.6537845721816,1.94326155930482,0.8344212391508621,2.32887355705657,0.0198657651595903,0.0513349925667196
ENSMUSG00000099801.1,29.1545260300322,2.4810586482579198,1.0653799469334801,2.3288017156689,0.0198695724852649,0.0513354666836152
ENSMUSG00000026039.9,65.4522148427383,1.5381582234768798,0.664196851011574,2.31581679608126,0.0205682737679957,0.0529186644020029
ENSMUSG00000114051.1,15.439876079366,3.5795754109216,1.5502751647022,2.30899358541245,0.020943937198073997,0.0537356183678568
ENSMUSG00000096199.2,34.372126910757,2.10358112134628,0.9120541184644251,2.30642138307315,0.0210870983132614,0.054018053292163
ENSMUSG00000102136.1,141.52962915734,3.16496068702034,1.37631152824525,2.29959614670638,0.0214711106071585,0.0548804719103621
ENSMUSG00000024841.8,62.9175473617745,1.55473366325066,0.6860482001580159,2.2662163721041098,0.0234381387103556,0.0592583746155449
ENSMUSG00000003134.10,32.1092069510927,2.15064065353473,0.9509070328516892,2.26167288623909,0.0237176211217835,0.0598432741824195
ENSMUSG00000084749.1,55.01326543274071,1.54110884747818,0.6847818572917989,2.2505106276807902,0.0244165496353438,0.0612727798289248
ENSMUSG00000027349.5,42.185196264386896,1.81089577072449,0.807775008896929,2.24183188484302,0.0249722396712385,0.0625011920817606
ENSMUSG00000007989.7,46.889740053867705,2.0470983311913002,0.913363506340963,2.24127449474328,0.0250083000132235,0.0625703813027097
ENSMUSG00000075074.3,31.1460846435313,2.0650554134988304,0.922701265545343,2.23805416835352,0.0252175229194113,0.0630260108815067
ENSMUSG00000117138.1,15.2179776168468,3.05375445555752,1.36685887439679,2.2341402706297497,0.0254738450125009,0.0635545065951193
ENSMUSG00000036214.14,39.605965729066,1.83554265240882,0.8236753639935891,2.22847827268889,0.0258486386337265,0.0643761981162746
ENSMUSG00000059106.5,42.8547096149517,1.73202578023359,0.777459012151252,2.2278033351765,0.0258936323622486,0.0644769196772041
ENSMUSG00000102558.1,45.585388439679996,1.6734404590989598,0.754242034414014,2.2187048490331,0.0265068109263801,0.0658417470775207
ENSMUSG00000020420.8,32.1279739987644,2.04037786115769,0.920785521386461,2.2159100178784503,0.0266976653139896,0.0662229253787386
ENSMUSG00000089092.1,24.689601408396395,2.27362994430678,1.03273385134394,2.2015642668709,0.0276961023610949,0.0683286287090334
ENSMUSG00000112816.1,45.6321191833401,1.7345638553048701,0.790349961100713,2.1946782320191,0.0281866872888579,0.0693096011341713
ENSMUSG00000042050.8,22.1889211018967,2.44458385783786,1.1192012892513001,2.1842218029191103,0.0289459535596084,0.0709180868428594
ENSMUSG00000110547.1,34.854457979962696,1.9733373168681698,0.9064063644540309,2.17710002296465,0.0294731053538041,0.0719992464597537
ENSMUSG00000085633.1,25.447480199940802,2.21029915386435,1.0155882720559102,2.17637325546298,0.0295273619271434,0.0720931763288371
ENSMUSG00000094566.1,17.435610947172197,2.78275850623754,1.29314353251422,2.15193320483699,0.0314026155645717,0.0760166527832744
ENSMUSG00000118249.1,15.937255079249498,2.88728488833502,1.3469873721458403,2.14351295939425,0.0320719316064644,0.0773592683700281
ENSMUSG00000030493.13,47.099217714554996,1.58556648640727,0.7408261110629649,2.14026809089145,0.0323331071640886,0.0778756550255307
ENSMUSG00000050064.14,51.02591406107229,1.53139671831852,0.7165909287098651,2.1370584764108203,0.0325932357240986,0.078389775427433
ENSMUSG00000029195.10,26.905519582272802,2.13376028416496,0.9992200511900309,2.13542580698189,0.0327262445438419,0.0786829565865691
ENSMUSG00000001930.17,49.2301914657385,1.96822315833298,0.9222844098710251,2.13407397682047,0.0328367257024609,0.0789084064972114
ENSMUSG00000060636.14,56.2087894660256,1.5035581361107502,0.7085805763840791,2.1219296523529803,0.0338436459443513,0.08088899754474099
ENSMUSG00000081570.1,23.6660773558438,2.22775492154057,1.0547166889839201,2.1121832476991598,0.0346707348268015,0.0825454839590706
ENSMUSG00000099342.1,24.7006854092768,2.3175480616115096,1.09900905867724,2.10876156416845,0.0349651678093341,0.0831207530100734
ENSMUSG00000065587.1,15.679680515141499,3.24807817701337,1.55204238708411,2.09277672056088,0.0363690908495237,0.0858388105588725
ENSMUSG00000037362.8,26.6390696622375,2.0939692942252903,1.00535609641541,2.08281354406794,0.0372682225381452,0.0876688287198562
ENSMUSG00000111808.1,42.827162927881396,1.60502381630664,0.774568122822396,2.07215320255913,0.0382511560688509,0.089683197098865
ENSMUSG00000015950.13,65.11895122187231,1.50776273945419,0.738838773330728,2.04071956410343,0.0412787096032623,0.0955793070022579
ENSMUSG00000004360.9,29.609795433315,1.89350983856383,0.935365838780998,2.02435214122372,0.0429339322855059,0.098830368013727
ENSMUSG00000112597.1,554.343849222006,5.19342168655249,0.302416029214493,17.173103224859098,4.222302846926079e-66,5.856334048686468e-62
ENSMUSG00000030866.8,1142.25121388105,1.7716812523567,0.193502463095911,9.15585891781932,5.39270837219762e-20,1.4959373024476202e-16
ENSMUSG00000087067.1,475.81976678072095,1.6823677798968,0.272335272021625,6.17756109007874,6.50993893576778e-10,2.6556721482088e-07
ENSMUSG00000032218.7,429.212408877115,1.5399049993323402,0.25941447768022896,5.93607964020624,2.9191804071364196e-09,9.87537371877613e-07
ENSMUSG00000098057.1,82.7480902067919,2.6328697903512497,0.583135014402437,4.5150260665607,6.33089782348348e-06,0.000905253121770266
ENSMUSG00000030103.11,99.250696922976,2.50619901450005,0.568576081176671,4.4078516446092095,1.0440101363238e-05,0.0013811121949287599
ENSMUSG00000102136.1,148.330060230726,2.2518724736925297,0.512592038616104,4.39310856206846,1.1174129189245e-05,0.0014621242627814
ENSMUSG00000093363.1,223.417201696921,1.5264427731432302,0.38963531880029,3.91761911585233,8.94278591359747e-05,0.00916853048626895
ENSMUSG00000073530.11,16324.313596927299,1.62951473082776,0.42267764399293795,3.8552186376220603,0.00011562624563252,0.0110602484615383
ENSMUSG00000091083.4,18.6992491451479,4.800489592354929,1.51557917222069,3.16742911247656,0.00153793199445921,0.0824852451104007
ENSMUSG00000070526.2,127.457300862658,1.91200078741858,0.606481050802288,3.15261422412006,0.00161815499568178,0.0856633961454436
ENSMUSG00000086718.1,3203.3314161209496,3.56979369860161,0.1400883433413,25.482446386738,3.085815838570519e-143,4.0269896693345294e-139
ENSMUSG00000003934.5,4975.18262045206,2.88959917880392,0.128223794941487,22.535592400166898,1.85933934154594e-112,1.2132189203587198e-108
ENSMUSG00000118128.1,1721.31291576021,3.6209192647740496,0.16731724254025399,21.641040754678396,7.381820979992608e-104,3.2110921262967793e-100
ENSMUSG00000085408.1,10984.1564335048,2.36559834197539,0.113590228348529,20.8257204547298,2.5309127776206294e-96,8.257102936987298e-93
ENSMUSG00000044211.9,7463.68412506528,2.4313158434551,0.11721912773031698,20.741630572859897,1.4589531950962497e-95,3.8078678392011986e-92
ENSMUSG00000097101.3,5727.35881618277,2.72171199955307,0.1390169908423,19.578268692641803,2.369376349221439e-85,5.1533935595566287e-82
ENSMUSG00000116534.1,3204.33200347945,3.04770447705502,0.156846459828014,19.4311333542172,4.209639191249539e-84,7.847970206543778e-81
ENSMUSG00000021831.9,1863.1518253134698,3.06644926266546,0.16344234010416198,18.7616578464993,1.5547379404753596e-78,2.53616626540043e-75
ENSMUSG00000037685.15,49193.7986139036,1.9982980572376698,0.11128546426978699,17.9565055539799,4.268486475324539e-72,6.189305389220579e-69
ENSMUSG00000085467.1,6638.2756468824,2.21378043986689,0.12338852845587499,17.9415417913713,5.588287125230469e-72,7.292714698425758e-69
ENSMUSG00000021257.14,5570.341255837211,2.6216837315686297,0.14686089982601802,17.851475339416197,2.81500615839951e-71,3.339620942464879e-68
ENSMUSG00000086918.1,7666.87192186246,2.07934840130686,0.11682298714930302,17.7991374133363,7.176573065545999e-71,7.804523208781268e-68
ENSMUSG00000112136.1,3383.5266658781297,2.39989109272581,0.13534115400323,17.7321607045595,2.3675794090710096e-70,2.3766854837212797e-67
ENSMUSG00000025154.15,740.053063896288,4.4554326692432005,0.251564660207521,17.710884611407,3.4559794555834196e-70,3.221466563954539e-67
ENSMUSG00000112639.1,4529.53895067064,2.2177253335791605,0.12541435020906302,17.683186412737104,5.651026472691928e-70,4.916393031241978e-67
ENSMUSG00000111375.4,14336.6786709474,2.3443906685205897,0.13352031135674902,17.5583073818385,5.13847349444927e-69,4.191067443910179e-66
ENSMUSG00000084145.3,5368.17903129053,2.341609694778,0.13429931507625098,17.435753067307196,4.41702677407011e-68,3.3907176118596988e-65
ENSMUSG00000096967.3,3531.5701331134205,2.2331576353151603,0.132988130811981,16.7921574781166,2.7853280883352395e-63,2.0193628640430495e-60
ENSMUSG00000109829.1,5449.24998520835,2.251951677793,0.134916128616256,16.6914934551544,1.5114216052210197e-62,1.0381079972702299e-59
ENSMUSG00000110368.1,9620.06552203215,2.04739380902067,0.123633417638789,16.560197462165,1.3514978194647097e-61,8.818523272007208e-59
ENSMUSG00000028255.6,1546.15133221927,2.85692455797511,0.17311247834295904,16.5032849469994,3.4746519824238094e-61,2.15924801764908e-58
ENSMUSG00000100801.1,5065.59921784817,2.06827388084144,0.125745436629171,16.4481028996772,8.653656215191579e-61,5.133191527647729e-58
ENSMUSG00000109178.1,2643.1843483861603,2.33122950841354,0.141816720831945,16.4383261348715,1.0168895648444299e-60,5.769742965747729e-58
ENSMUSG00000094683.2,1473.66673314883,2.8200550725660096,0.171827732925662,16.41210661719,1.5667359617405096e-60,8.519126791964019e-58
ENSMUSG00000097156.7,6295.253643840269,1.9464822649304199,0.120659961544968,16.1319649037431,1.5210321372018297e-58,7.939787756193569e-56
ENSMUSG00000026679.3,11727.279548541599,1.84238609743233,0.114225336378181,16.1293996222737,1.5855426489311797e-58,7.958204449443029e-56
ENSMUSG00000087034.4,8315.21996550735,1.84479141218703,0.11625785088406698,15.8681017940602,1.0538002175127398e-56,5.0933677179782393e-54
ENSMUSG00000111981.1,5796.19903736255,2.05464774912816,0.1297418659668,15.836428232455999,1.7445262522520698e-56,8.130738425674829e-54
ENSMUSG00000016481.15,1566.8055345425,2.6690258969296203,0.16911169909716503,15.782621256712199,4.0980960836289395e-56,1.8441432376330197e-53
ENSMUSG00000019942.13,5269.18655176871,1.9815764669146698,0.12573139862587,15.7603946871784,5.82679549217347e-56,2.53465603909546e-53
ENSMUSG00000030617.13,1006.7008546953,3.43038406854423,0.217999689627867,15.7357291397983,8.605965572948539e-56,3.6228338944186595e-53
ENSMUSG00000039168.15,2229.29745985755,2.40149602115916,0.15312311616398097,15.68343226889,1.9635125569347395e-55,8.007449646249469e-53
ENSMUSG00000095398.2,2740.66194756802,2.2073956579632203,0.141791501279894,15.567898202910301,1.2029550504854297e-54,4.757140426919659e-52
ENSMUSG00000089646.1,730.1094119358811,3.56657489364204,0.2293223313648,15.5526715275209,1.5260506405755697e-54,5.857341429267979e-52
ENSMUSG00000031492.13,3795.559798464529,2.04438452653653,0.131794169565793,15.5119496808693,2.87999322838426e-54,1.0738260465832698e-51
ENSMUSG00000102571.1,2680.47481471095,2.30840953444891,0.14980849810037802,15.4090693366553,1.4224564334334196e-53,5.1564045711961494e-51
ENSMUSG00000018796.13,1854.99690676015,2.5575311113521497,0.16918964887843602,15.1163568711568,1.2634158674508697e-51,4.45610191087402e-49
ENSMUSG00000091078.1,1516.86660725693,2.6437094042990097,0.174995610935724,15.107289778085,1.4498124801394998e-51,4.9789612804790595e-49
ENSMUSG00000105711.1,864.548397813043,3.29334387447375,0.218091840031822,15.100720292851,1.6017407070694598e-51,5.35967082750166e-49
ENSMUSG00000095991.1,4118.626000123871,1.93434503989395,0.128198811088219,15.088634781198099,1.92381780125146e-51,6.27645557658288e-49
ENSMUSG00000098376.1,1006.9963966177901,2.95390215047149,0.196131736625643,15.0608065848599,2.9318805824894596e-51,9.33196136621646e-49
ENSMUSG00000029068.16,12531.9854379399,1.8348839651114899,0.12324195676563401,14.8884682884485,3.9163920561298595e-50,1.21687896029749e-47
ENSMUSG00000084755.1,4761.41400300393,1.8279246525223702,0.12434216169525901,14.7007630203687,6.37374519010082e-49,1.93435755187943e-46
ENSMUSG00000057766.14,4368.13857342187,1.84739122864292,0.125796890192006,14.6855079312629,7.98337434901289e-49,2.36779625578678e-46
ENSMUSG00000042102.7,9815.58137405384,1.65511124590577,0.11280655191415301,14.672119817697501,9.725843243751038e-49,2.8204945406877997e-46
ENSMUSG00000056821.13,1998.8953040628303,2.30297096883161,0.157479816134367,14.6239119740059,1.97706191828814e-48,5.608838702969619e-46
ENSMUSG00000091784.2,2723.61940748707,2.19907433226792,0.15212614723234,14.4555973596656,2.31115926376918e-47,6.41715497706124e-45
ENSMUSG00000098328.1,743.410180900583,3.1998014809943998,0.22388467218685898,14.292186462518401,2.44801123319473e-46,6.6555305402481605e-44
ENSMUSG00000086166.1,13105.905163527701,1.5587782236972703,0.109354671552974,14.2543359287779,4.212907140585769e-46,1.12200894254376e-43
ENSMUSG00000035394.11,4395.383064076071,1.80393276795793,0.12693263207764802,14.211733723873401,7.74831929588538e-46,2.0223113362260798e-43
ENSMUSG00000090965.1,4401.26704519997,1.79603634826202,0.126470333957719,14.2012461899758,8.99976153211149e-46,2.30288015674618e-43
ENSMUSG00000104905.1,11226.672068375401,1.72754257894743,0.12209288343547699,14.1494125647413,1.88323828830895e-45,4.726203781236889e-43
ENSMUSG00000093176.1,1728.30407007566,2.2456791838270096,0.160043738620296,14.0316591151054,9.978939449334292e-45,2.4570784870530697e-42
ENSMUSG00000113792.1,4249.77715738824,1.9284760578700102,0.13775120677982,13.999703544902301,1.5652227671563702e-44,3.7826216872945694e-42
ENSMUSG00000103748.1,5862.06737552657,1.75824239512544,0.125732800190094,13.983959575124302,1.9531220507332697e-44,4.63422595673985e-42
ENSMUSG00000105523.1,2162.7157435313698,2.3025505179207597,0.165272437598601,13.9318482342046,4.05718881154408e-44,9.45469892690183e-42
ENSMUSG00000115161.1,7257.016534560891,1.63046854790788,0.11706940780067801,13.927366495984199,4.31992345979443e-44,9.89035107900303e-42
ENSMUSG00000113280.1,6507.31983425305,1.67268603983688,0.12030793086920401,13.9033730174895,6.04252932650576e-44,1.3595690984637898e-41
ENSMUSG00000091438.1,2669.3733914874,1.99927476492763,0.14409615354508498,13.874588014607198,9.03104952816466e-44,1.9975457007211697e-41
ENSMUSG00000034066.13,2933.52378878978,2.15555054380633,0.155457807611243,13.865823640050099,1.02047953989213e-43,2.2195429992653698e-41
ENSMUSG00000028307.9,10478.011774598599,1.6658718372068402,0.12037123755023699,13.8394509445131,1.47327600988652e-43,3.15184457852771e-41
ENSMUSG00000117845.1,1229.7360711972399,2.59295627751504,0.189361121484693,13.693181880128698,1.11516857335698e-42,2.3472499810174997e-40
ENSMUSG00000099193.1,743.3292461881371,3.36919413649655,0.24648634244024697,13.6688877085078,1.55757832063946e-42,3.2264122356103092e-40
ENSMUSG00000114106.1,5342.7679332906,1.6762383885255803,0.12283220288861599,13.646571087270901,2.11603394343092e-42,4.314725462777109e-40
ENSMUSG00000117335.1,2780.67358403115,1.90136253113096,0.139641438833966,13.616033657399399,3.2156362887828e-42,6.45600824132546e-40
ENSMUSG00000064793.1,7139.09267340231,1.81654445255013,0.133618587704847,13.594998149230001,4.28771528169879e-42,8.477982488813509e-40
ENSMUSG00000097766.1,8635.85274136811,1.5786049255497399,0.11659189875632901,13.5395764404603,9.13139065170912e-42,1.7785768358926e-39
ENSMUSG00000089908.1,5854.05709053289,1.6305731809611899,0.121620755077313,13.4070305674772,5.49971298615546e-41,1.04016310825114e-38
ENSMUSG00000108015.3,3928.8877932203795,1.79887797060296,0.13416880039746198,13.407572887839502,5.45965085753495e-41,1.04016310825114e-38
ENSMUSG00000114210.2,5323.10332770508,1.6200286224104599,0.12117561938418099,13.3692621555681,9.144342067956992e-41,1.70476662838341e-38
ENSMUSG00000063830.5,8590.16614420489,1.58270869709901,0.11867496983475301,13.336499678936699,1.4197069823313798e-40,2.60946142527106e-38
ENSMUSG00000105594.1,7034.49180103656,1.63141914316381,0.12251802922676401,13.315747514549699,1.8748648901333e-40,3.3981926133666e-38
ENSMUSG00000071553.10,2272.50012431097,1.9947588292953402,0.150089871855189,13.2904292917242,2.63064592351235e-40,4.66114427828223e-38
ENSMUSG00000034321.14,3749.2586781488103,1.75401195426653,0.131979077622591,13.290075865527198,2.64310097006042e-40,4.66114427828223e-38
ENSMUSG00000068876.15,5986.468991647221,1.57711468654803,0.11976545681990301,13.1683602970731,1.33464836151434e-39,2.32228814903495e-37
ENSMUSG00000085908.1,5366.58739803031,1.6018399273681498,0.121780451262848,13.153506254552902,1.62462479799191e-39,2.7534225472460196e-37
ENSMUSG00000105071.1,2440.3362790687697,1.8943283689662502,0.14403652253853302,13.1517224630266,1.6634146633706998e-39,2.7830206867932897e-37
ENSMUSG00000082740.1,3825.31987246641,1.71923547892463,0.130819126865041,13.142080367944,1.88959278881637e-39,3.12141593595616e-37
ENSMUSG00000105068.1,3221.84314167851,1.81987600021209,0.138546619445996,13.135477483963198,2.0618673892819603e-39,3.3634211787661996e-37
ENSMUSG00000044066.14,1494.6842403908402,2.3094833605920697,0.175883970337939,13.1307211007045,2.1955579603298694e-39,3.5372878249759e-37
ENSMUSG00000022894.6,3109.35469310547,1.81052320479367,0.138790853525762,13.0449749302652,6.78793187158715e-39,1.0802745234659998e-36
ENSMUSG00000049804.9,1939.8511787375799,2.36919523721691,0.18251210153254396,12.9810309416357,1.5675627096081197e-38,2.46466185064891e-36
ENSMUSG00000091423.2,622.146452930855,3.09588514451301,0.239378108927899,12.933033677885302,2.93024363273441e-38,4.5523427865695195e-36
ENSMUSG00000046753.10,3814.8830865493,1.6631207557843102,0.129020969069828,12.8903136271144,5.10358387051088e-38,7.83550229531376e-36
ENSMUSG00000117958.1,2096.55166169117,2.0819860502922403,0.163069076671054,12.7675098969994,2.48993270577576e-37,3.73489905866365e-35
ENSMUSG00000035875.15,6111.09212613725,1.5756392624401998,0.123827950754528,12.7244233053949,4.326573827912979e-37,6.416112324348229e-35
ENSMUSG00000029769.16,2258.85970390263,1.90678251490136,0.15020476662129997,12.694553959854,6.3390061526743005e-37,9.294834864314559e-35
ENSMUSG00000082066.1,6745.56202074849,1.58384378337966,0.12538835676217402,12.6315060208003,1.4154301932102098e-36,2.05237378015481e-34
ENSMUSG00000102478.1,5135.14583807982,1.6966597153463001,0.13466284186272098,12.5993161281709,2.12983128412608e-36,3.05431848987311e-34
ENSMUSG00000097627.2,836.421492191895,2.6031770038379602,0.20768197005538397,12.5344390904215,4.83772085750088e-36,6.8622018685202804e-34
ENSMUSG00000115979.1,1333.71634707141,2.20309375380655,0.17599724362525304,12.5177741902455,5.9685499051315495e-36,8.37522325397491e-34
ENSMUSG00000030207.15,8755.53747651249,1.6124224215908,0.129306376162885,12.469782770492802,1.0912311938903801e-35,1.4990070610809998e-33
ENSMUSG00000066767.6,3517.7889019178997,2.1465201150877897,0.172507220703069,12.443074013594599,1.52519107963705e-35,2.0733066238816196e-33
ENSMUSG00000108503.1,1292.68745169241,2.26571401833498,0.18375164705309302,12.330305902947,6.22101064086367e-35,8.2841009044154e-33
ENSMUSG00000090839.1,5869.4845050999,1.57921169734779,0.128496397126275,12.289929777532,1.02595115243269e-34,1.35239015547945e-32
ENSMUSG00000102759.1,1572.28907396056,2.15738026006088,0.17620530628565803,12.2435601148322,1.8187626846087798e-34,2.3734853034144596e-32
ENSMUSG00000053768.13,3962.8906685498796,1.6349853644518502,0.134830099587819,12.126263864300801,7.666819228164339e-34,9.438867068636278e-32
ENSMUSG00000042423.9,4380.31568421641,1.6288087506044298,0.134400993934329,12.1190231033581,8.375145216696839e-34,1.0214546268962e-31
ENSMUSG00000053754.14,4223.532897314471,1.54189400439686,0.127250220603296,12.1170242148635,8.58188660115637e-34,1.03697796430639e-31
ENSMUSG00000117096.1,2001.19417916655,1.9372172483586698,0.16014993005272102,12.0962728345929,1.1051596092544698e-33,1.3231498074101698e-31
ENSMUSG00000088357.1,915.547888761373,2.41268702758461,0.20228746307200196,11.9270220257093,8.55805293858014e-33,9.883415119333709e-31
ENSMUSG00000015023.7,2086.12288496207,1.8346759793475602,0.15392072331376,11.919616409336,9.35382069223409e-33,1.0686851332706e-30
ENSMUSG00000024691.13,3549.7696365522206,1.56030935014642,0.130908859487051,11.9190508286473,9.417531825756259e-33,1.0686851332706e-30
ENSMUSG00000112742.1,322.18350107002004,4.43085538497128,0.37192611371305706,11.913267774442199,1.0094225628533599e-32,1.1356003832100299e-30
ENSMUSG00000044037.15,3019.69233573584,1.99278013878793,0.167685245777979,11.8840517514966,1.4325152975332998e-32,1.59780552417176e-30
ENSMUSG00000044860.9,1942.78878629136,1.99650055303866,0.168051925238976,11.8802599268028,1.49900514484973e-32,1.6577980627363502e-30
ENSMUSG00000088777.1,4040.9234016342893,1.78015184359821,0.150568814688796,11.822845569167301,2.9743596161822495e-32,3.26179773035113e-30
ENSMUSG00000079410.4,1747.8571402846499,2.02721698513471,0.17149764899859696,11.8206692451585,3.05243088623541e-32,3.3195185887810096e-30
ENSMUSG00000070808.4,1502.2093641891101,2.16882520113898,0.18406227585314497,11.7831054249779,4.77026081980546e-32,5.06113038198872e-30
ENSMUSG00000078307.3,3362.0379467635903,1.7212925594321,0.146417784592141,11.7560347209658,6.57503249675809e-32,6.919691458281699e-30
ENSMUSG00000097077.1,3575.6115373679204,1.63902405418315,0.139611815731203,11.7398663257756,7.96121832054147e-32,8.3115119266453e-30
ENSMUSG00000075707.5,1295.46611909093,2.1077075652815904,0.18011899479747304,11.7017506546242,1.24850856870113e-31,1.29309816044045e-29
ENSMUSG00000003355.7,3957.0504969782896,1.53624064126602,0.13159867081846,11.6736790099138,1.73743682493339e-31,1.7713711379203698e-29
ENSMUSG00000020309.6,4811.12407582499,1.6481670325164,0.142359476743238,11.577501338313198,5.3585208631183e-31,5.37913055874568e-29
ENSMUSG00000036390.8,481.614102739004,3.15587990170659,0.272688654628346,11.5731984009669,5.6342405481654895e-31,5.612735813248829e-29
ENSMUSG00000020910.16,601.565872888451,2.7492555223982102,0.238995100630045,11.5033969949616,1.26823806576804e-30,1.23511244464723e-28
ENSMUSG00000022861.17,1845.7327528095898,1.87987031857375,0.164847085628429,11.403721888120199,4.0061795511855996e-30,3.8441649369832402e-28
ENSMUSG00000054181.11,1782.16120495531,1.8428377254259198,0.16285035106722,11.3161421719333,1.0917119374157699e-29,1.03237976690404e-27
ENSMUSG00000088637.1,1229.67428961988,2.0202978727411,0.178663759073839,11.307821369112402,1.20032976265836e-29,1.1188788144779698e-27
ENSMUSG00000094925.7,1239.92559337726,2.0286627537986,0.17946146180389397,11.304169337567401,1.25132666836553e-29,1.1581427675298e-27
ENSMUSG00000033615.9,3032.68576671788,1.54083549544963,0.136559644309511,11.2832418628548,1.58784556129479e-29,1.4490478723704197e-27
ENSMUSG00000098145.1,669.480087055777,2.55643921897427,0.22672339996291396,11.2755861079731,1.7322116404125498e-29,1.5589904763712899e-27
ENSMUSG00000041842.15,556.267745608816,2.82798036150409,0.25164699819966396,11.2378863317904,2.65667046426019e-29,2.37462668209558e-27
ENSMUSG00000052273.4,2055.0057709027,1.7309737894975201,0.15406165635411498,11.2355911942089,2.7266251449670195e-29,2.42057538379725e-27
ENSMUSG00000112496.2,2578.0773173136104,1.6930722088182801,0.151490289382091,11.176110467041099,5.337852653874071e-29,4.67509913644675e-27
ENSMUSG00000081263.1,2589.27590408408,1.7023960727203602,0.1524300905307,11.1683727720249,5.82379872354622e-29,5.06670488948521e-27
ENSMUSG00000080186.2,2440.5485038916395,1.8063301478354699,0.16235507220854298,11.125800526362697,9.39586094923146e-29,8.06684114391254e-27
ENSMUSG00000040312.14,885.203829400599,2.23330087358449,0.20194727571511897,11.0588313988199,1.98669007523585e-28,1.67266486979534e-26
ENSMUSG00000087340.1,3801.28750904576,1.53186033932818,0.13915566255629097,11.008250122114301,3.48710711325593e-28,2.8985189699356595e-26
