name,"name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"
193,"ENSMUSG00000025780,9615.26185146568,-0.604983652856518,0.11337589349136802,-5.33608718949217,9.49737458692772e-08,5.9520144447354205e-06"
194,"ENSMUSG00000029445,1797.06332251585,-0.823421355627479,0.15475928310684697,-5.32065889100159,1.03392102348207e-07,6.44636502743334e-06"
195,"ENSMUSG00000105324,11064.067194654399,-0.565052057454666,0.106242379834039,-5.31851845127465,1.04615612485223e-07,6.48937049283338e-06"
196,"ENSMUSG00000093105,1746.708879925,0.956678605453944,0.18016698139059398,5.30995523191847,1.09652166108599e-07,6.7672641398392996e-06"
197,"ENSMUSG00000065319,1481.7521611993698,0.9929039461340359,0.18720353574601398,5.30387389414026,1.13370644959216e-07,6.96141566370782e-06"
198,"ENSMUSG00000065667,10365.705127536801,-0.5629479434656999,0.10617498645720098,-5.3020769038913205,1.1449258794914902e-07,6.994979318018871e-06"
199,"ENSMUSG00000058099,11559.941825118898,-0.561689255476509,0.106018296178526,-5.298040769591981,1.17051835101833e-07,7.11558105584043e-06"
200,"ENSMUSG00000064648,1448.24850520354,0.9598168461890021,0.18127860583959698,5.29470558174022,1.19208313112496e-07,7.1897426788432696e-06"
201,"ENSMUSG00000035032,504.828315062803,-1.3623874522439299,0.257329602036996,-5.2943285244270495,1.1945451728296899e-07,7.1897426788432696e-06"
202,"ENSMUSG00000056749,4165.87185890183,-0.648827923866829,0.12270473950174199,-5.2877168926113,1.23852465933789e-07,7.3813641216813795e-06"
203,"ENSMUSG00000014776,1420.22527964384,-0.945851310645376,0.17887647143786803,-5.287734619552331,1.2384046741816e-07,7.3813641216813795e-06"
204,"ENSMUSG00000108483,3470.7331469422697,-0.754592226124919,0.142820640789952,-5.28349559245225,1.26741914583638e-07,7.51672291467254e-06"
205,"ENSMUSG00000093170,339.386840725755,1.86126105783551,0.35291092796169293,5.2740250028118805,1.33463712275467e-07,7.87695055264626e-06"
206,"ENSMUSG00000024518,1411.7444940375199,0.88670720082496,0.16822584765325502,5.27093317224727,1.3573188682913498e-07,7.9721172950175e-06"
207,"ENSMUSG00000112609,13351.323837741398,-0.540894646915858,0.10267182071576599,-5.26818988058327,1.37775555979158e-07,8.05324619997408e-06"
208,"ENSMUSG00000087734,2483.67086092631,0.732444262925396,0.13962822192649302,5.24567492745838,1.55711239751486e-07,9.058072980375951e-06"
209,"ENSMUSG00000064890,785.9722658542689,-1.1178741418217,0.21326098830506499,-5.24181262924001,1.5900679170938498e-07,9.205736064774789e-06"
210,"ENSMUSG00000053550,8826.81014271624,0.676777483413858,0.129358026043671,5.23181671916809,1.6785213610660802e-07,9.671783273858479e-06"
211,"ENSMUSG00000110946,8019.9151669883095,-0.6015516972306411,0.115207054459719,-5.221483181318249,1.77495752213234e-07,1.01792139406061e-05"
212,"ENSMUSG00000109731,756.691526432634,1.106957417852,0.212259507910416,5.215113465349179,1.83704751473356e-07,1.0457490714245698e-05"
213,"ENSMUSG00000045045,452.727976765369,-1.7404040138089099,0.33374659128204603,-5.214746934563019,1.84068351114375e-07,1.0457490714245698e-05"
214,"ENSMUSG00000106169,8681.86762547579,-0.560396842147569,0.107655540021365,-5.205462180918451,1.93514357294428e-07,1.09430118883054e-05"
215,"ENSMUSG00000110516,8633.42273921708,-0.5817166844022199,0.111909835682459,-5.19808362557895,2.01353547308863e-07,1.1333594574912801e-05"
216,"ENSMUSG00000032497,344.644154688344,1.68311133361748,0.323933094681852,5.195861001082741,2.0377447945210603e-07,1.1417005166722198e-05"
217,"ENSMUSG00000103493,986.0642981107301,1.0528603941541,0.202827995952205,5.19090271148858,2.0927696054211198e-07,1.1671510487481599e-05"
218,"ENSMUSG00000117031,5656.864886685689,-0.617013687169802,0.119089782468048,-5.18107997497893,2.2060487459363103e-07,1.2247096188627301e-05"
219,"ENSMUSG00000115130,1909.03543274638,-0.8067572678465071,0.15621398506034803,-5.16443689426938,2.4116381914551e-07,1.33275896053232e-05"
220,"ENSMUSG00000106273,328.49553426331903,1.6361154886561298,0.31690985530511306,5.16271571005868,2.43392644739726e-07,1.3342954925676199e-05"
221,"ENSMUSG00000045625,24526.404228286803,0.509351735456639,0.0986632373081208,5.1625281042214,2.43636781830903e-07,1.3342954925676199e-05"
222,"ENSMUSG00000112622,1715.3877387943699,0.808493400429039,0.15704316578144598,5.148224033857059,2.6296430561936396e-07,1.4336861110852999e-05"
223,"ENSMUSG00000021699,205.662124110155,1.99241903187321,0.387408063363481,5.14294672799272,2.7046233343003e-07,1.4679826115367401e-05"
224,"ENSMUSG00000111478,5808.62486020669,-0.5923991589243829,0.115231465633402,-5.140949615351099,2.7335335635044606e-07,1.47708004733721e-05"
225,"ENSMUSG00000026575,902.4574880540911,-1.07588715513666,0.20932200821612698,-5.139866392003099,2.74933892941181e-07,1.4790470222915399e-05"
226,"ENSMUSG00000104279,3125.9911488790804,0.6781551012214071,0.132176816213461,5.13066603243195,2.88718764365032e-07,1.54636243927315e-05"
227,"ENSMUSG00000114622,26578.5184451848,-0.529312963047921,0.10326714624967402,-5.12566660618446,2.96486850406924e-07,1.57608016957093e-05"
228,"ENSMUSG00000109869,4518.29065366099,-0.619081685080318,0.12078630001926899,-5.125429663641969,2.9685997600900003e-07,1.57608016957093e-05"
229,"ENSMUSG00000098759,6582.55266527068,0.575269688814421,0.11236640555212599,5.119587887391821,3.0620404603309997e-07,1.61862121376975e-05"
230,"ENSMUSG00000063632,1759.50383841173,-0.81037324499788,0.15850169525322302,-5.11271026914396,3.17569183282028e-07,1.6714312252566698e-05"
231,"ENSMUSG00000053838,880.805970130783,1.04689972983625,0.205101578005642,5.1042987577962595,3.32023385383363e-07,1.7399742756426402e-05"
232,"ENSMUSG00000025584,632.337985152435,1.22920202786272,0.24112425098708498,5.097795111154389,3.43632452359273e-07,1.79308298531504e-05"
233,"ENSMUSG00000059456,1445.42302438602,0.849129374817055,0.166737596476107,5.09260894221138,3.5316965859835896e-07,1.83497295266618e-05"
234,"ENSMUSG00000100218,66.25913610500841,3.61016777055731,0.7098724647774141,5.08565686047465,3.6635589578806896e-07,1.89538509829419e-05"
235,"ENSMUSG00000109524,213.251781872433,2.10444469073798,0.41475492183025003,5.0739474807228,3.89646640707262e-07,2.0073406176775e-05"
236,"ENSMUSG00000031683,5474.3345078106395,-0.631290930245604,0.124691413397929,-5.06282600415282,4.1308683882144797e-07,2.1191180533296104e-05"
237,"ENSMUSG00000039617,5956.23328160076,-0.583386205802374,0.11528068557113001,-5.060571967560151,4.1800064463203896e-07,2.13531589808249e-05"
238,"ENSMUSG00000034042,703.872870624794,-1.10349494879265,0.21840483325713397,-5.05252073562617,4.3601700356126795e-07,2.2180312674886604e-05"
239,"ENSMUSG00000107788,1057.4586314470698,0.942166835227522,0.18664880406602102,5.0478053687087,4.46914087364447e-07,2.26399228090706e-05"
240,"ENSMUSG00000052303,687.936841905638,-1.11881492924185,0.22168141861764104,-5.046949519804371,4.48919899407732e-07,2.26471706929427e-05"
241,"ENSMUSG00000028476,3038.9617053927195,-0.672736907807312,0.133401028383322,-5.042966429570781,4.58369692480731e-07,2.3028341823060898e-05"
242,"ENSMUSG00000079884,1314.89824180955,0.863359404108353,0.17132016616324,5.039449957605759,4.6687168000733e-07,2.33589542614367e-05"
243,"ENSMUSG00000024395,1500.2117705886099,1.0120226119301001,0.201088522106982,5.03272191434027,4.83564333808418e-07,2.40949802067326e-05"
244,"ENSMUSG00000112566,1130.14800596524,-1.0127698400732499,0.20154179294027302,-5.025110798599401,5.03141966973295e-07,2.4968163405964604e-05"
245,"ENSMUSG00000050533,8830.31902105221,0.562900089008972,0.112201988660655,5.016845919829589,5.25266593975608e-07,2.5960127030713197e-05"
246,"ENSMUSG00000087730,5318.259223909579,-0.589927338171999,0.11762899647873301,-5.015152350455169,5.29914592900869e-07,2.60838122286994e-05"
247,"ENSMUSG00000104401,1014.89263206491,1.0457028096731,0.20867800869862602,5.01108294158258,5.41245785596525e-07,2.65341381503329e-05"
248,"ENSMUSG00000056215,221.702141343268,-2.0822528325116103,0.41561761625381893,-5.01002063213791,5.442420040975779e-07,2.65738726338087e-05"
249,"ENSMUSG00000065553,3631.54430142584,0.6422922279472231,0.12845690664628098,5.000059901145209,5.731250580256011e-07,2.7872217821901002e-05"
250,"ENSMUSG00000104012,626.564168723829,1.17536604009131,0.23522029928636604,4.99687332962863,5.82673143682378e-07,2.82236656609177e-05"
251,"ENSMUSG00000026584,430.216247999673,1.40492391216716,0.28157521198857105,4.989515597787,6.05308868961575e-07,2.92037509080747e-05"
252,"ENSMUSG00000072625,2268.39995879991,-0.727206789942662,0.145866190817035,-4.98543758405828,6.18217348383494e-07,2.9653621419807202e-05"
253,"ENSMUSG00000111940,1673.74884496077,0.7853317860655551,0.157537921746199,4.98503330093918,6.19511419693291e-07,2.9653621419807202e-05"
254,"ENSMUSG00000105378,1522.60161943957,0.8263521186314531,0.165846688877491,4.9826265705061505,6.27269335404504e-07,2.9907217960188103e-05"
255,"ENSMUSG00000085016,33637.5450389693,0.491590876975401,0.0988820455493475,4.97148773818671,6.64410671996383e-07,3.15543162114532e-05"
256,"ENSMUSG00000098519,490.13931525133796,1.26646184617627,0.254792599604186,4.97055977349297,6.67598755242926e-07,3.15823566779903e-05"
257,"ENSMUSG00000087067,11420.011583989299,0.519964042637344,0.104628578419402,4.96961777071154,6.70850142744029e-07,3.1613162928224396e-05"
258,"ENSMUSG00000064158,8590.54810998482,-0.5553752868226429,0.111791026405342,-4.967977347384879,6.7654863489295e-07,3.17586034865965e-05"
259,"ENSMUSG00000018572,297.38682597197203,1.6969419654808997,0.34254740563423997,4.953889410836269,7.274456011070509e-07,3.40164754548443e-05"
260,"ENSMUSG00000041298,7002.87199479891,-0.5844593399787641,0.11809479211957699,-4.94906955242336,7.45690982854295e-07,3.4736057354569106e-05"
261,"ENSMUSG00000027080,2285.01711671101,0.766968323461622,0.155007969284426,4.9479283355703,7.500751281379141e-07,3.4806921404201396e-05"
262,"ENSMUSG00000067144,11388.347278808798,-0.5208106208820821,0.10531713221127902,-4.94516523519906,7.60793052276285e-07,3.5170045359601e-05"
263,"ENSMUSG00000067599,1401.35425221999,-0.850379443808089,0.172146522652926,-4.93985838751204,7.817932782306191e-07,3.6003949533060104e-05"
264,"ENSMUSG00000091421,4299.73122951969,0.6660647001726661,0.13500065384176402,4.93378869818933,8.064968825582021e-07,3.70014682948778e-05"
265,"ENSMUSG00000075394,3448.3636795207,-0.679511372716303,0.13777261554974699,-4.932122178307219,8.13410097416615e-07,3.7178345730794e-05"
266,"ENSMUSG00000042770,11078.945947113798,0.51801863663951,0.10505464947369199,4.9309444106920095,8.18330208119904e-07,3.723321450964629e-05"
267,"ENSMUSG00000069793,8724.3778757263,-0.5463302661053601,0.11080915649076499,-4.93037113003283,8.20735440745616e-07,3.723321450964629e-05"
268,"ENSMUSG00000106736,3050.92542989188,0.649728410431598,0.13192780668447698,4.92487843738288,8.44128142123935e-07,3.8152081605735295e-05"
269,"ENSMUSG00000078813,6165.99073886288,0.655108671952981,0.133282326197377,4.91519536493409,8.869396766451929e-07,3.99385651431565e-05"
270,"ENSMUSG00000071662,1316.70590312702,0.8695839790579929,0.17695686310587197,4.91410145837477,8.91905559726966e-07,4.0013977103913105e-05"
271,"ENSMUSG00000110706,2134.24535664871,-0.7196714886137171,0.146573444274987,-4.90997187228226,9.10894575991181e-07,4.07156479959588e-05"
272,"ENSMUSG00000001665,441.51250806799004,-1.3484468290917302,0.274721239190577,-4.90841855935391,9.181374110848231e-07,4.08890646299241e-05"
273,"ENSMUSG00000001313,4147.781891908499,0.601563261604308,0.122612348674579,4.906220850567791,9.284797481354429e-07,4.1198747364345704e-05"
274,"ENSMUSG00000044860,50726.4033307597,0.48273516319206106,0.0985925405604601,4.89626456979301,9.76755423853249e-07,4.31832452480284e-05"
275,"ENSMUSG00000024805,2315.95411592862,-0.740692281762937,0.151369960273346,-4.893258083872009,9.918020765966709e-07,4.3689600171240296e-05"
276,"ENSMUSG00000077460,2393.57564079374,0.731218162107397,0.14965439526213,4.886045350199151,1.02881510372868e-06,4.5156440545607596e-05"
277,"ENSMUSG00000113239,1049.05244534711,1.04904096150896,0.21476831633747898,4.8845238413124905,1.03679097705932e-06,4.5342822658587106e-05"
278,"ENSMUSG00000108239,2882.6249583333397,0.656861312804645,0.134774369977296,4.8737850743824405,1.0948009502086398e-06,4.77082077155436e-05"
279,"ENSMUSG00000116550,11241.0017210824,0.5092377568942921,0.104798240643431,4.8592204770587495,1.17848838053539e-06,5.1171649037675894e-05"
280,"ENSMUSG00000031161,1918.17885811401,-0.7303610811709191,0.15077804440423598,-4.84394849433661,1.2728394079991002e-06,5.507182036460171e-05"
281,"ENSMUSG00000021396,1397.215207256,-0.810894249216836,0.167489274686449,-4.84146970446248,1.28882327226119e-06,5.5565650156565894e-05"
282,"ENSMUSG00000114310,8461.33700509819,-0.539415943727153,0.111494987602133,-4.83802864440909,1.31133246543957e-06,5.63363254940434e-05"
283,"ENSMUSG00000093437,927.421927334698,0.999751208323018,0.207273677315485,4.82333898482114,1.41174738264923e-06,6.0436706613554e-05"
284,"ENSMUSG00000086801,1673.2666229075799,-0.7597268800202809,0.15757187344252802,-4.821462507376849,1.42509508567414e-06,6.0794056321495605e-05"
285,"ENSMUSG00000112650,3298.9415454672803,0.636206217359173,0.132099955287098,4.816097143836879,1.46393274936006e-06,6.22324977857329e-05"
286,"ENSMUSG00000079658,1391.3835965210299,0.82356558346025,0.17149172996866902,4.80236326037827,1.56803895294555e-06,6.62242882097168e-05"
287,"ENSMUSG00000062991,462.31227062850996,1.3582468026478,0.28283401382430895,4.802275314352821,1.56872799838776e-06,6.62242882097168e-05"
288,"ENSMUSG00000117074,1503.0390913522501,-0.7887993580789899,0.16433554631881198,-4.799931455783249,1.58719944158234e-06,6.67722173382634e-05"
289,"ENSMUSG00000094530,1786.88535212191,0.7467704764353779,0.15563389439497802,4.79825091660417,1.60057191501906e-06,6.689062933936379e-05"
290,"ENSMUSG00000111722,5714.35336366601,-0.5557391690001771,0.11582254456808601,-4.79819512749081,1.6010176951599701e-06,6.689062933936379e-05"
291,"ENSMUSG00000084603,883.1822017502319,0.9803997565777071,0.204390709685864,4.79669432179438,1.61305469737412e-06,6.71627363379264e-05"
292,"ENSMUSG00000082014,93.53578352914231,2.74997260795409,0.573587743341464,4.794336419976459,1.6321417957323901e-06,6.77255288481721e-05"
293,"ENSMUSG00000093458,648.610130932956,1.1823500136585001,0.24692888773493,4.7882207080109405,1.68266534122132e-06,6.93486278595553e-05"
294,"ENSMUSG00000057722,2511.86848663872,0.668006067735604,0.13950598995270402,4.78836835581091,1.6814280662075898e-06,6.93486278595553e-05"
295,"ENSMUSG00000097223,710.5389072900309,-1.03977977500784,0.217394584695446,-4.78291479276955,1.7277137576113998e-06,7.096467521972751e-05"
296,"ENSMUSG00000098141,4076.3694613973707,0.593449323981985,0.12435871847830499,4.772076547938339,1.823361744466e-06,7.46411854855811e-05"
297,"ENSMUSG00000085485,1479.5483314105302,0.782517087254228,0.164261176419818,4.76385902201426,1.8992522160160998e-06,7.74869410816232e-05"
298,"ENSMUSG00000028975,615.0645644122519,1.1059299516463401,0.23219730819089898,4.762888770170889,1.9084104650806498e-06,7.760018205501851e-05"
299,"ENSMUSG00000093800,4642.38538155887,-0.5747713927025151,0.12073899223035099,-4.76044550385133,1.93166089060526e-06,7.799905514846609e-05"
300,"ENSMUSG00000114436,5241.351142479461,0.601665211983814,0.126404507293953,4.759839857487401,1.93746624895844e-06,7.799905514846609e-05"
301,"ENSMUSG00000027472,1582.11148470624,1.00045289719913,0.210166230270648,4.76029329693342,1.9331182795348997e-06,7.799905514846609e-05"
302,"ENSMUSG00000090099,1155.71593674266,1.14337859821743,0.240643434661844,4.75133925770352,2.02073763532286e-06,8.1082931254968e-05"
303,"ENSMUSG00000087350,2433.88602622161,0.730449710489639,0.153866253090495,4.74730290637566,2.0614710850460097e-06,8.244528109207049e-05"
304,"ENSMUSG00000038545,6723.835180954699,0.564456891264584,0.119274129165676,4.73243355632076,2.21843933850138e-06,8.843208353278629e-05"
305,"ENSMUSG00000050650,576.7752951317019,-1.14455766666286,0.24203017478304104,-4.728987481370281,2.25642294525558e-06,8.96522554523441e-05"
306,"ENSMUSG00000062252,9506.54379292408,0.5105634294550271,0.108096224224811,4.72323092796647,2.32127012921047e-06,9.19283460291234e-05"
307,"ENSMUSG00000065270,972.502509374053,0.982217732035734,0.20859442517857604,4.70874392350066,2.49247967888787e-06,9.83882075841519e-05"
308,"ENSMUSG00000100210,2536.68629408858,-0.65309848438518,0.138743946664256,-4.70722146866415,2.51116045112432e-06,9.88048180089627e-05"
309,"ENSMUSG00000021565,465.035757757194,-1.25118423058146,0.265966433968378,-4.70429374080422,2.5474625691520803e-06,9.99098384379063e-05"
310,"ENSMUSG00000052310,8021.846710582909,-0.5120000387672571,0.10888017685950299,-4.7024174054009,2.5709923314641604e-06,0.00010050843976186899"
311,"ENSMUSG00000081910,5139.87529616673,0.565833518856689,0.12038868435307701,4.70005567298342,2.6009057462764803e-06,0.000101028153556644"
312,"ENSMUSG00000117603,1561.26525841034,0.7905650692789761,0.168199377855268,4.7001664296240095,2.59949548166128e-06,0.000101028153556644"
313,"ENSMUSG00000016503,1938.70535226012,-0.7774071754829809,0.165465670219672,-4.698298894573701,2.6233732509126597e-06,0.000101576343899988"
314,"ENSMUSG00000021911,134.734990638862,2.2459133867189,0.478568399023498,4.692983053836421,2.6924980180250403e-06,0.000103921875883011"
315,"ENSMUSG00000056316,940.419031860227,1.0808141835288398,0.23096161216587902,4.67962694489934,2.87397368979716e-06,0.00011057522822960101"
316,"ENSMUSG00000036123,7232.4785866903585,0.540301910972538,0.115569450053239,4.67512747290602,2.93771087164014e-06,0.00011267094251546001"
317,"ENSMUSG00000090041,11782.3114907924,0.497846263133901,0.106630466373869,4.66889323533808,3.02826690823754e-06,0.00011577883355456599"
318,"ENSMUSG00000070337,18782.0861851165,-0.523859184526109,0.112277699951804,-4.66574559998092,3.0749996021108997e-06,0.000116853865955495"
319,"ENSMUSG00000031311,1133.9953117753098,0.87623058523966,0.187802399455181,4.66570495255452,3.07560759218279e-06,0.000116853865955495"
320,"ENSMUSG00000040723,12073.540103244599,0.490600678719993,0.10542299720444501,4.653640019061281,3.26125963316705e-06,0.00012352147856711798"
