name,"name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"
4542,"ENSMUSG00000037815,703.4489387409441,-0.520471761184409,0.188773091452837,-2.75712898050643,0.00583113455776761,0.0169568828181087"
4543,"ENSMUSG00000113974,1412.51464716225,-0.376484095472844,0.136569532590116,-2.7567209781905,0.0058384147980898,0.0169668495155223"
4544,"ENSMUSG00000017778,606.594007923925,0.569189119379705,0.206466519476977,2.7568107450136696,0.00583681232984055,0.0169668495155223"
4545,"ENSMUSG00000106313,436.853423658143,-0.6875699150514599,0.24941305100384698,-2.7567519513678302,0.0058378618370529605,0.0169668495155223"
4546,"ENSMUSG00000106885,12693.273538206002,0.180749740557005,0.0655773407221513,2.7562834748489498,0.00584623054693783,0.0169858262053212"
4547,"ENSMUSG00000017776,13368.025765588898,0.18720066247351103,0.0679289271195475,2.75583128442554,0.005854318583040729,0.0170055854882478"
4548,"ENSMUSG00000029213,478.21781317915804,-0.620386129843266,0.22514006215779997,-2.75555635854999,0.0058592409325896894,0.017016142440193997"
4549,"ENSMUSG00000019362,16506.3668519672,-0.170713405470567,0.0619552430083881,-2.7554311335273796,0.00586148423273144,0.0170189160876077"
4550,"ENSMUSG00000102464,424.021504490001,-0.665102791818144,0.24142540762067802,-2.75489973641523,0.00587101237760299,0.01704283553516"
4551,"ENSMUSG00000036545,1616.21229813903,0.364166414008445,0.13220158187375303,2.75462977709457,0.00587585819295385,0.0170509600464063"
4552,"ENSMUSG00000078868,128.209659526238,-1.2008848695924799,0.43595616751650396,-2.7546000242031496,0.005876392482877,0.0170509600464063"
4553,"ENSMUSG00000042269,646.783666345656,0.5365808068320179,0.19482433537929397,2.7541775301703195,0.00588398418064796,0.0170692391327493"
4554,"ENSMUSG00000085207,2198.59566251014,0.32674972498993604,0.11866357772167099,2.75358059535622,0.00589472543330769,0.0170966449395012"
4555,"ENSMUSG00000070385,6553.710443094979,0.21140069977258102,0.0767892497725152,2.75299863455948,0.00590521425379239,0.0171192171477326"
4556,"ENSMUSG00000079261,476.894768979234,-0.6188994441352471,0.22481455616657603,-2.75293314938502,0.00590639556122665,0.0171192171477326"
4557,"ENSMUSG00000115116,413.07813343474703,-0.6647403721150749,0.24145889130379003,-2.75301674966583,0.00590488750735623,0.0171192171477326"
4558,"ENSMUSG00000097561,15080.6266333504,-0.17259124566581302,0.0627019495392363,-2.7525658601382403,0.00591302515441003,0.0171309156392349"
4559,"ENSMUSG00000111264,38.7709224952743,-2.20643092414796,0.80157639075881,-2.75261465979462,0.00591214393148627,0.0171309156392349"
4560,"ENSMUSG00000036698,2049.41580492651,0.33056255230586895,0.120128396792503,2.75174364373518,0.0059278905276936,0.0171702174438413"
4561,"ENSMUSG00000086725,1284.02006155559,0.392833071958096,0.142762470927698,2.75165503514609,0.00592949454743573,0.0171710987431332"
4562,"ENSMUSG00000007783,582.579865840575,-0.5874528686890811,0.213550209890481,-2.75088874410545,0.00594338250842495,0.017207544667718996"
4563,"ENSMUSG00000059901,9121.239996443059,0.20115690537399603,0.0731495855363001,2.7499390994385395,0.00596063416898665,0.01725371121965"
4564,"ENSMUSG00000083993,3828.9595997845204,0.256021348803225,0.0931952139744645,2.74715125256727,0.0060115403995419205,0.0173972530598791"
4565,"ENSMUSG00000004849,1539.8298845589002,-0.361885847683146,0.13179619636542,-2.74579887480042,0.0060363757022978,0.0174652999130653"
4566,"ENSMUSG00000117901,20004.0839385463,-0.171089365726518,0.0623128963255181,-2.7456493890568,0.0060391265501581895,0.0174686786761486"
4567,"ENSMUSG00000113745,1978.13229296182,0.327010436459094,0.11910381059261302,2.74559172231368,0.00604018803971287,0.0174686786761486"
4568,"ENSMUSG00000072109,789.733517320104,-0.48696595813439003,0.177380820335518,-2.74531348549007,0.00604531199318093,0.0174699993592776"
4569,"ENSMUSG00000030470,15366.0706836702,0.21624093029811398,0.0787703279840266,2.74520794609316,0.0060472566096417,0.0174699993592776"
4570,"ENSMUSG00000031286,8255.33384339566,-0.20684389482463503,0.0753466361695988,-2.7452306478426896,0.00604683827092754,0.0174699993592776"
4571,"ENSMUSG00000095280,1293.53702919234,-0.44887448275312,0.163498104810918,-2.7454415038769704,0.0060429539461224705,0.0174699993592776"
4572,"ENSMUSG00000105366,476.91192369459395,-0.6240431067474411,0.227318818909142,-2.74523292766564,0.00604679626070717,0.0174699993592776"
4573,"ENSMUSG00000031360,999.3252682774271,-0.437838948169067,0.159500012530405,-2.74507155970038,0.0060497704321384104,0.0174734405725799"
4574,"ENSMUSG00000025132,2566.1410810067,-0.29643041311434104,0.107993114246122,-2.74490105395759,0.00605291445366407,0.0174787000759248"
4575,"ENSMUSG00000116626,4577.81121661271,-0.23683614392438102,0.0862921496142087,-2.74458505186414,0.00605874523085085,0.0174917139957978"
4576,"ENSMUSG00000050538,670.0234283986721,-0.524878194558165,0.191309477852935,-2.743607898829,0.0060768073964423,0.0175400267674021"
4577,"ENSMUSG00000108268,5253.8828321745095,0.23020117909402,0.0839530045430444,2.7420243068965,0.006106182284530821,0.0176209642116506"
4578,"ENSMUSG00000091968,245.589875228077,-0.8909851710719999,0.325086471045617,-2.74076361346633,0.0061296589236413705,0.0176848491024735"
4579,"ENSMUSG00000096995,1656.50230153057,-0.35309106851249894,0.12883852909220803,-2.74057047220554,0.0061332627731423,0.0176913830777255"
4580,"ENSMUSG00000027774,679.0060617396799,-0.5272608473532879,0.19241594277434,-2.7402139331648,0.0061399204973434296,0.0177033452040693"
4581,"ENSMUSG00000113733,1141.2509321549499,0.41065728822213104,0.14986371763314998,2.74020486551238,0.00614008990424992,0.0177033452040693"
4582,"ENSMUSG00000091027,1049.58601091959,0.434473963735677,0.158580762061347,2.7397646353067797,0.00614831959360309,0.0177232053569912"
4583,"ENSMUSG00000040274,469.298861102835,-0.624809682100663,0.22807081662520398,-2.7395424427643196,0.00615247704490267,0.0177274534875047"
4584,"ENSMUSG00000065824,90.4497395336295,-1.40369409468054,0.512370497734554,-2.73960757086322,0.00615125816890296,0.0177274534875047"
4585,"ENSMUSG00000047692,637.2146976693859,-0.565808364731234,0.206587342723658,-2.73883364426682,0.0061657563191715205,0.017761841851848002"
4586,"ENSMUSG00000022037,7353.7439210354405,-0.204054261905165,0.0745110606187949,-2.7385767993442593,0.00617057465212442,0.0177718468997636"
4587,"ENSMUSG00000096292,746.375033657276,-0.514698804269209,0.18800965488702498,-2.7376190046117097,0.00618857250243642,0.0178197975871158"
4588,"ENSMUSG00000032867,2108.1230362656197,0.324603098910187,0.11860055820778,2.73694410730771,0.0062012828210059,0.0178525054147546"
4589,"ENSMUSG00000097140,425.644177710763,-0.665029747624997,0.24324348034398802,-2.7340085197125603,0.00625684254550506,0.0180085287295571"
4590,"ENSMUSG00000108197,2348.7961612216,-0.31747683971213597,0.116135321201318,-2.73368030008543,0.00626308228869974,0.0180225615587045"
4591,"ENSMUSG00000036570,1023.2316450151,0.440730434463469,0.161271738739992,2.73284357139617,0.00627901458563385,0.0180644733647232"
4592,"ENSMUSG00000085316,1720.25308471422,0.34291146033792197,0.125504037132513,2.73227434091111,0.00628987424483323,0.0180888146367983"
4593,"ENSMUSG00000106061,44.7603926718205,-2.08666026326072,0.7637131505506441,-2.73225655700209,0.00629021379467501,0.0180888146367983"
4594,"ENSMUSG00000058897,1076.84477400958,0.442663515942978,0.16204021454084,2.73181269968888,0.00629869375049017,0.0181092585718663"
4595,"ENSMUSG00000001946,1864.61852828959,0.33166101909777196,0.121440343222298,2.7310612791225695,0.00631307320315375,0.0181466514549313"
4596,"ENSMUSG00000107279,304.630581699105,-0.7638400425395021,0.279747429912326,-2.7304631280397897,0.00632454074969694,0.0181756597442346"
4597,"ENSMUSG00000085923,4146.054992266029,-0.24736751271826002,0.0906029290993382,-2.7302374788241406,0.00632887168672205,0.018184150468309"
4598,"ENSMUSG00000031333,1441.06676570133,-0.381956542695314,0.13993992615304698,-2.72943221563218,0.00634434905499693,0.0182246565265415"
4599,"ENSMUSG00000110834,133.13970436358102,-1.1493967000263001,0.421331897695808,-2.7280077922230697,0.00637181028379575,0.0182995620998317"
4600,"ENSMUSG00000086666,5632.60342973146,0.232676237723977,0.0853311297268688,2.72674507496544,0.006396243394327679,0.0183617495615956"
4601,"ENSMUSG00000113302,1888.89075689837,-0.331044440834437,0.121403527487924,-2.72681072522679,0.00639497101151638,0.0183617495615956"
4602,"ENSMUSG00000080994,468.778086875036,0.6226344386447811,0.22837672927108998,2.7263479980295897,0.00640394409050009,0.0183798621289586"
4603,"ENSMUSG00000028463,427.76780066007996,0.650699026385546,0.238729695483454,2.7256727533112697,0.00641705857958786,0.0184135014975967"
4604,"ENSMUSG00000086335,5274.09522411685,0.22497501703497,0.0825425955721134,2.72556266828828,0.006419198921741921,0.018415321109889"
4605,"ENSMUSG00000085361,526.2481841611151,0.5867330824700029,0.21527564819626202,2.72549676373564,0.006420480586795,0.018415321109889"
4606,"ENSMUSG00000091183,1530.79486584867,-0.361035598826831,0.132520358722172,-2.72437836954349,0.00644226545891904,0.0184737940042933"
4607,"ENSMUSG00000094825,565.533719691453,0.572067477843147,0.21003573905630105,2.72366731687411,0.00645615040256895,0.0185095926580596"
4608,"ENSMUSG00000114316,2719.45984661405,-0.285111868558604,0.10473109966607001,-2.722322877041,0.00648247728876338,0.0185810387202979"
4609,"ENSMUSG00000070282,549.614243112338,-0.5723360384880289,0.21036858726453897,-2.7206345107423995,0.00651567572988905,0.0186680963061297"
4610,"ENSMUSG00000100622,118.072229117103,-1.2623082414044098,0.463964885025625,-2.72069779878858,0.0065144285399736795,0.0186680963061297"
4611,"ENSMUSG00000018196,2102.78821097965,0.315007356212612,0.115792877236115,2.72043811097529,0.00651954746191338,0.0186751390978616"
4612,"ENSMUSG00000081021,252.106431901715,-0.8441603663853879,0.31033823722661796,-2.72013005528854,0.0065256244943696,0.018684444125513"
4613,"ENSMUSG00000110316,51.293900116180495,1.87935851807251,0.6909063095425271,2.72013512123937,0.00652552451687322,0.018684444125513"
4614,"ENSMUSG00000027326,260.740075747814,-0.887946785349237,0.32645433585084194,-2.7199724060486696,0.0065287364205017,0.0186893037597504"
4615,"ENSMUSG00000085861,16257.9974379238,-0.184329764811249,0.0677724290898013,-2.71983411671735,0.006531467289494611,0.0186930707022342"
4616,"ENSMUSG00000089715,2210.73137565244,-0.307301442116371,0.11298893137818801,-2.7197481945182203,0.00653316455581464,0.0186938784810196"
4617,"ENSMUSG00000052125,1165.1553868962199,-0.408302996616609,0.150150554629915,-2.7192906321457007,0.0065422097084353705,0.0187157064655998"
4618,"ENSMUSG00000073436,4809.19845550491,0.23331888267639397,0.0858376901187605,2.71814027560139,0.00656499987956126,0.0187768377157142"
4619,"ENSMUSG00000020271,2526.86348082509,-0.304994791949474,0.112218029001044,-2.71787692819517,0.00657022719257784,0.0187877210911571"
4620,"ENSMUSG00000033213,670.786014478393,-0.5259916492773821,0.19354608140781399,-2.71765589595733,0.00657461745976775,0.0187935115472255"
4621,"ENSMUSG00000005986,586.822195650953,-0.5553887850992429,0.204376148151627,-2.7174833762264705,0.0065780459771015,0.0187935115472255"
4622,"ENSMUSG00000038160,1349.32765353372,-0.37834831078538594,0.139227639936194,-2.7174798837269503,0.006578115400807521,0.0187935115472255"
4623,"ENSMUSG00000024008,1447.48028057582,-0.373882545659471,0.137579088008036,-2.7175826724308103,0.0065760724484639895,0.0187935115472255"
4624,"ENSMUSG00000106229,1146.3284867811,0.41073550052154295,0.151149233467323,2.7174170262023902,0.00657936499174307,0.0187935115472255"
4625,"ENSMUSG00000118400,4922.9021478103605,0.231776046036158,0.0852980789208226,2.7172481369868,0.00658272352197184,0.0187990403045331"
4626,"ENSMUSG00000102626,709.415218418302,-0.5172801212729691,0.190378816611113,-2.71710965789654,0.00658547846679214,0.0188028433163586"
4627,"ENSMUSG00000030823,590.6066445561551,-0.551627641328964,0.203026186192018,-2.71702705781631,0.006587122231344929,0.0188034727308336"
4628,"ENSMUSG00000071181,2565.6687373023997,-0.28960704728212,0.10664457138210799,-2.71562859251838,0.0066150081384294,0.0188789960070838"
4629,"ENSMUSG00000115719,2248.89419507741,-0.318076356576664,0.11713755340622099,-2.71540891308877,0.0066193982601668,0.0188874450140526"
4630,"ENSMUSG00000100215,2615.24163818809,0.289647342693737,0.106683733674539,2.7150094275606,0.0066273883804199,0.0189061602016254"
4631,"ENSMUSG00000106406,14667.955628072701,-0.17104142731806302,0.0630033697742271,-2.71479808034064,0.00663161904814739,0.0189141449147399"
4632,"ENSMUSG00000084370,333.470979121638,-0.745541662192244,0.274799648178489,-2.71303717866479,0.006666962611505999,0.0190108446062175"
4633,"ENSMUSG00000006154,538.515201591587,0.577623809400161,0.212983462396936,2.7120594383222403,0.00668666015385327,0.0190628975598955"
4634,"ENSMUSG00000095564,596.539022075134,-0.548210484332386,0.202179536621633,-2.7115033177582597,0.00669788707671335,0.0190907845027961"
4635,"ENSMUSG00000085330,2036.34601828395,-0.31786731203076596,0.11726049657544199,-2.7107791738393097,0.00671253144017045,0.0191283979413485"
4636,"ENSMUSG00000107798,1145.16424163468,0.41659009794923,0.153732418664597,2.70983896284177,0.00673158827028811,0.0191785664521838"
4637,"ENSMUSG00000028089,3129.14096527352,0.26991890132663804,0.0996153292770403,2.70961209771205,0.0067361938020361395,0.0191875498746657"
4638,"ENSMUSG00000021302,3971.83165767462,-0.25602323426657503,0.0945057018256604,-2.7090771172608705,0.00674706552101426,0.0192143743475144"
4639,"ENSMUSG00000089927,970.798293419998,0.45922289795563603,0.16957803440242403,2.70803290988655,0.0067683310453916104,0.0192707804829027"
4640,"ENSMUSG00000047150,1705.39970798986,0.342836520144782,0.126673680513126,2.7064542433442402,0.00680059534107857,0.0193584712456343"
4641,"ENSMUSG00000107327,10848.9023863065,0.199960504901407,0.0738856696196674,2.70635031029319,0.0068027243337853,0.0193603600115549"
4642,"ENSMUSG00000083209,595.1055400251461,-0.58536228823769,0.216313488051843,-2.7060831643443297,0.00680819937216402,0.0193675973095734"
4643,"ENSMUSG00000093765,1788.5251764145999,-0.345278985002112,0.127591094005089,-2.7061370364011603,0.006807094969483921,0.0193675973095734"
4644,"ENSMUSG00000028199,959.652844945571,-0.44045515436050603,0.16278122962615804,-2.70581046335656,0.00681379234242851,0.0193793349054517"
4645,"ENSMUSG00000028167,1596.06861528417,0.350136820680973,0.129407956031387,2.70568233529668,0.00681642161467243,0.0193826401100812"
4646,"ENSMUSG00000039205,540.268190903493,-0.5731108615606639,0.21183707749068498,-2.70543225175426,0.00682155612028761,0.0193930660437098"
4647,"ENSMUSG00000090660,950.043201481632,0.452881155103073,0.167448270389424,2.7046033622792,0.0068385990422454,0.0194373347562616"
4648,"ENSMUSG00000051978,624.0336967361401,-0.5505710806647851,0.20359209939213802,-2.7042850990221,0.00684515306006034,0.0194482910271167"
4649,"ENSMUSG00000104737,379.94099751258904,0.6807414567800811,0.251728063025615,2.7042732089461703,0.006845398022563971,0.0194482910271167"
4650,"ENSMUSG00000026245,440.055144898535,-0.6768741808157839,0.25034997476300697,-2.70371179967781,0.0068569732954100295,0.019476988648820002"
4651,"ENSMUSG00000052560,594.852657507357,-0.5505675770919599,0.20369154700483103,-2.7029475949677098,0.00687275811626796,0.0195176284337954"
4652,"ENSMUSG00000096085,344.845853726189,-0.7382056042494101,0.273135607208533,-2.70270731741616,0.00687772784497996,0.0195275440704987"
4653,"ENSMUSG00000111740,202.915201559857,-0.9595431454274301,0.355053010918724,-2.70253487766389,0.0068812964550004395,0.0195334781837153"
4654,"ENSMUSG00000029516,3313.60827097236,0.272264128766268,0.10075636783778699,2.70220269556165,0.00688817559377635,0.0195488051062039"
4655,"ENSMUSG00000090246,1467.9752238615602,0.36442445974949395,0.13487656895923,2.7019108104659106,0.00689422532314483,0.0195617720670246"
4656,"ENSMUSG00000082596,1580.37675201136,-0.360942023918095,0.133603830175024,-2.70158440401935,0.00690099620936291,0.0195767792402606"
4657,"ENSMUSG00000000794,199.872898166683,-0.9304997699416441,0.3444482026291131,-2.70142147016388,0.00690437829955558,0.0195821686808563"
4658,"ENSMUSG00000071586,1700.8793528202802,-0.351281444954255,0.130046054853206,-2.7012080093531203,0.00690881145339038,0.0195863322126052"
4659,"ENSMUSG00000112669,91.49095336723958,-1.4074753192937197,0.5210452414232429,-2.7012535714733303,0.00690786500474727,0.0195863322126052"
4660,"ENSMUSG00000085336,1618.6832820652899,0.355870036973265,0.131802831979068,2.70001813792424,0.0069335695870853704,0.0196396629105885"
4661,"ENSMUSG00000083837,245.19805722876202,0.837774099692695,0.310283083138515,2.70003150419483,0.00693329102768514,0.0196396629105885"
4662,"ENSMUSG00000093538,3667.2752198907397,-0.253428014029689,0.0938558117139055,-2.70018456397987,0.00693010190597607,0.0196396629105885"
4663,"ENSMUSG00000093409,869.447031249456,-0.45783078209750605,0.169557098313427,-2.70015697751092,0.00693067659451806,0.0196396629105885"
4664,"ENSMUSG00000061353,71.30153487251359,1.6242673841477702,0.601600826910857,2.69990882906225,0.00693584801277111,0.0196419052726086"
4665,"ENSMUSG00000103584,430.28839489064103,-0.7325614211379861,0.271441374924826,-2.6987831952327297,0.0069593497911174295,0.0197042370532474"
4666,"ENSMUSG00000096056,877.758136788248,-0.45563983655779494,0.16883940562976998,-2.6986581411979103,0.00696196516732234,0.0197074184327181"
4667,"ENSMUSG00000081187,912.5191970412681,-0.45301364739488603,0.16791222916175197,-2.6979193216385298,0.00697743483950214,0.0197469776488138"
4668,"ENSMUSG00000064302,7758.363749038371,0.201206962613171,0.0745955649723201,2.69730462779968,0.00699032904319103,0.0197792325957586"
4669,"ENSMUSG00000042293,1155.09878933718,0.43797096365297294,0.162381470943298,2.6971732741964702,0.00699308717238164,0.0197827997075661"
4670,"ENSMUSG00000072929,577.5072625645761,-0.574453654548593,0.213013267369476,-2.69679753586518,0.00700098222664241,0.019800894068973"
4671,"ENSMUSG00000021391,2717.8350648996898,-0.298935081698678,0.11088517382244802,-2.6958976695779104,0.00701992286599912,0.0198459663990401"
4672,"ENSMUSG00000035509,2710.57141965198,0.28437228467527503,0.105480990639065,2.6959576597866803,0.00701865874499357,0.0198459663990401"
4673,"ENSMUSG00000028753,412.318544595859,-0.651805489225758,0.241785531598621,-2.6958002197906397,0.0070219767756560395,0.0198475257131348"
4674,"ENSMUSG00000085627,554.6784577796769,0.564644585624814,0.20948646139058702,2.69537507043014,0.00703094379081033,0.0198686199829722"
4675,"ENSMUSG00000022358,293.413671150882,-0.765907113737563,0.284213119958644,-2.69483377068945,0.00704237546544985,0.0198966685787122"
4676,"ENSMUSG00000100426,1417.8999232141198,-0.367147425513224,0.13625335239897501,-2.69459370392699,0.00704745076049862,0.0199067504804249"
4677,"ENSMUSG00000027408,3218.8893859129603,-0.263019785947594,0.0976483588440383,-2.6935402608013397,0.007069760642729659,0.0199569674895516"
4678,"ENSMUSG00000117349,300.273522882517,0.7651891825262339,0.284071608244258,2.6936489262534398,0.007067456389492109,0.0199569674895516"
4679,"ENSMUSG00000029012,353.738487385308,-0.7014413629436421,0.26041115782241503,-2.6935918138422696,0.0070686673753069095,0.0199569674895516"
4680,"ENSMUSG00000031543,1207.71494116181,-0.394443037275093,0.146468156011088,-2.6930293110622205,0.00708060438835598,0.0199787103221653"
4681,"ENSMUSG00000086481,2362.7543791529,0.301186579756353,0.111839921895593,2.69301493287454,0.007080909748587091,0.0199787103221653"
4682,"ENSMUSG00000108560,1288.94243699702,-0.388776121925489,0.144367387979066,-2.6929636074170897,0.0070819998818181795,0.0199787103221653"
4683,"ENSMUSG00000089248,1434.84602970681,0.364876912203207,0.135695602669821,2.68893689275279,0.00716799687583885,0.0202169954583064"
4684,"ENSMUSG00000109387,1118.03517047167,0.418845560054702,0.15580157839978398,2.68832680873073,0.007181107656176191,0.020249650639433"
4685,"ENSMUSG00000113079,733.367050836192,0.49311338056303494,0.18345671874201502,2.68790036115533,0.00719028484393151,0.0202712021069525"
4686,"ENSMUSG00000084835,2543.2623989398603,-0.288033603863799,0.10716924966160199,-2.6876515863766404,0.0071956433585044595,0.0202776545241473"
4687,"ENSMUSG00000080888,910.3764948895599,0.45117961024104103,0.167870318030231,2.6876675730118595,0.007195298904697879,0.0202776545241473"
4688,"ENSMUSG00000097108,208.576530403492,0.902184438907467,0.33571191887923607,2.68737684953034,0.007201565250833679,0.0202900146147929"
4689,"ENSMUSG00000105990,487.933570335058,-0.5976386548221441,0.222398291975726,-2.6872448053125098,0.0072044129910135,0.0202937100264988"
4690,"ENSMUSG00000111490,166.594477272492,-1.01947563826324,0.37939113629102295,-2.68713615249363,0.00720675701701965,0.0202959852807177"
4691,"ENSMUSG00000081354,1193.74901793332,-0.401642763557981,0.14947427121311901,-2.6870361052660603,0.007208915995249591,0.0202977385364967"
4692,"ENSMUSG00000081678,2323.70664467614,0.30961548582818105,0.11527008198906699,2.6860003956408,0.007231300318730841,0.0203564262754641"
4693,"ENSMUSG00000062937,4706.929094435171,-0.24673856854932,0.0918653860940474,-2.6858709143912,0.00723410312053207,0.020359977913368"
4694,"ENSMUSG00000104875,440.41335597812105,-0.63130052471068,0.235085638452725,-2.68540659848787,0.00724416190254272,0.0203839452384434"
4695,"ENSMUSG00000031007,1193.82304526953,-0.394452772794699,0.1469761339999,-2.68378791889414,0.007279326651635209,0.0204785316002455"
4696,"ENSMUSG00000061724,1297.7570329073899,0.38061268288390204,0.141918545387169,2.68190941392155,0.0073203279029990295,0.0205894937037514"
4697,"ENSMUSG00000027907,171.430786138978,1.00642714707067,0.375441536356478,2.6806494476814704,0.0073479445728287,0.0206627704877905"
4698,"ENSMUSG00000102951,422.49306595407404,-0.6399361125569399,0.23875654562281895,-2.68028719751999,0.0073559018628626205,0.0206807447351092"
4699,"ENSMUSG00000116280,222.255505605593,-0.9306329198638391,0.34740815156601007,-2.67878838095431,0.007388907519608791,0.0207691185620323"
4700,"ENSMUSG00000054400,847.534629508255,0.46079412580912604,0.172028303267241,2.678594841997,0.00739317913942888,0.0207767048736428"
4701,"ENSMUSG00000113219,2638.3816105242104,-0.286980989654824,0.107184468450724,-2.6774493898503398,0.00741850592322992,0.0208434457149703"
4702,"ENSMUSG00000104864,4252.283448972899,-0.23988401652681002,0.0896015975586566,-2.6772292354472,0.00742338260437337,0.0208482796739746"
4703,"ENSMUSG00000115098,743.868628389978,-0.49607358733563295,0.185289319327338,-2.67729186515739,0.007421994989450479,0.0208482796739746"
4704,"ENSMUSG00000100313,2282.8691153702302,0.30110231517881897,0.11250487997640599,2.6763489303038703,0.0074429111554101205,0.0208986820986446"
4705,"ENSMUSG00000097149,2602.72174578285,-0.318971281045903,0.11921400612969502,-2.67561917765677,0.00745913478980985,0.0209353366705285"
4706,"ENSMUSG00000058873,2398.60691998756,-0.354615721050876,0.132535267514414,-2.67563289154194,0.0074588296147973295,0.0209353366705285"
4707,"ENSMUSG00000037032,913.8180892080189,-0.47294949250607105,0.17676969589449,-2.6755122823109,0.00746151391521271,0.0209358652773964"
4708,"ENSMUSG00000057914,1189.9527879075,-0.393724435775415,0.14716470978751903,-2.6753998043681,0.0074640180249301,0.0209358652773964"
4709,"ENSMUSG00000109872,298.648231448433,-0.753394440163938,0.281600973735075,-2.6753971414627205,0.00746407731863879,0.0209358652773964"
4710,"ENSMUSG00000049872,805.459823505284,-0.48509677103016896,0.18132958886517003,-2.6752212590680298,0.00746799454779692,0.0209424062769996"
4711,"ENSMUSG00000064738,1058.8878397754302,0.415808673150201,0.155468765673078,2.67454797978244,0.00748300677670625,0.0209800514700905"
4712,"ENSMUSG00000108348,6562.022131999361,-0.20512106057384197,0.0767696220633556,-2.67190400396347,0.00754222213216839,0.0211415863755732"
4713,"ENSMUSG00000087040,1194.6533385097,-0.394018001565262,0.147476371674662,-2.67173647609449,0.00754598825737569,0.0211476561027132"
4714,"ENSMUSG00000033047,1367.75593248921,0.370206161634989,0.13857079852630402,2.6716030041835697,0.00754898999131765,0.0211515815005933"
4715,"ENSMUSG00000112642,668.8287364958841,-0.517922657448041,0.19389913751177199,-2.67109314716058,0.00756046634575176,0.021179245312494998"
4716,"ENSMUSG00000002885,6472.58069480549,0.205893122658564,0.07708870257776201,2.6708598766579703,0.0075657222372274,0.0211894756150119"
4717,"ENSMUSG00000005054,2009.2902767679102,-0.341014455033651,0.127692852273839,-2.6705837402891,0.007571948187042891,0.0212024178675336"
4718,"ENSMUSG00000091604,2485.8619254894,-0.30926204705165194,0.115823655194987,-2.67011126985256,0.007582611466174359,0.0212277770882877"
4719,"ENSMUSG00000092595,275.133030454847,-0.796685059052815,0.298426181043268,-2.66962186852267,0.00759367105510578,0.0212542348112293"
4720,"ENSMUSG00000098068,662.105176830087,-0.514028657523144,0.19256966882715,-2.66931267345396,0.00760066575905732,0.0212693063636743"
4721,"ENSMUSG00000072874,1104.08213197427,-0.4062719622142021,0.15221187374943698,-2.66912135174805,0.007604996788506441,0.0212769192234135"
4722,"ENSMUSG00000046818,891.9762320492698,-0.471727832721183,0.17678259528536397,-2.6684065360603904,0.00762119795124297,0.0213087081764806"
4723,"ENSMUSG00000086336,458.74139749033094,-0.623249439801787,0.23356260263078601,-2.6684470577981,0.00762027870714015,0.0213087081764806"
4724,"ENSMUSG00000029557,361.023514331112,-0.7331272979063471,0.27474124911448394,-2.6684282038801297,0.00762070639985138,0.0213087081764806"
4725,"ENSMUSG00000056121,1056.86248302671,-0.414714013150748,0.15546306063484197,-2.66760484102938,0.0076394050199489,0.0213550951583887"
4726,"ENSMUSG00000031789,997.21741176131,0.44307284880880793,0.166158841001997,2.66656198452589,0.007663147380649091,0.0214126705809497"
4727,"ENSMUSG00000082152,966.1871961031419,0.43192363078053003,0.161977975528096,2.6665577796754905,0.007663243244775559,0.0214126705809497"
4728,"ENSMUSG00000032263,1331.35357899229,0.37748204432556004,0.141570711366245,2.6663851631642204,0.00766717956383255,0.0214191391875221"
4729,"ENSMUSG00000087704,553.5421514011759,0.587038604993617,0.22017084266293,2.6662867702802204,0.007669424110094991,0.0214208798981955"
4730,"ENSMUSG00000040118,238.609009561535,-0.840045779681741,0.315166589261866,-2.66540238814388,0.007689625157125579,0.0214727621963192"
4731,"ENSMUSG00000086877,5200.00652829858,-0.22420759439512197,0.0841301803597155,-2.6650078893980402,0.00769865166377687,0.0214843445564335"
4732,"ENSMUSG00000031217,5005.50692882084,-0.23356613210339497,0.0876406555609854,-2.66504318809969,0.00769784360924323,0.0214843445564335"
4733,"ENSMUSG00000105376,116.46061627170499,-1.2059453197961398,0.45250711584551395,-2.66503062066288,0.00769813129310168,0.0214843445564335"
4734,"ENSMUSG00000096221,3488.6282921796997,-0.263435200905754,0.0988581558573842,-2.6647796392822998,0.007703878579098991,0.0214943906881683"
4735,"ENSMUSG00000086522,898.601250444115,0.4450730185987079,0.167026141584861,2.66469077460297,0.00770591443545387,0.0214955311669723"
4736,"ENSMUSG00000071613,3093.8793603578197,-0.27219120408941,0.10218190904228401,-2.66379055393039,0.0077265653502756205,0.0215460409915366"
4737,"ENSMUSG00000085710,5591.28753339307,-0.21673500105378304,0.0813643342656819,-2.66375928728269,0.007727283492385159,0.0215460409915366"
4738,"ENSMUSG00000057092,2454.7180251714103,-0.288613152796804,0.108387449965627,-2.66279124463517,0.00774954741298231,0.0215990022938627"
4739,"ENSMUSG00000103085,958.507497106256,-0.447093686065055,0.16790155241096202,-2.66283235410911,0.00774860077268064,0.0215990022938627"
4740,"ENSMUSG00000109118,67.2671018423403,-1.63625636085136,0.614547863538151,-2.6625368957120896,0.00775540668710299,0.0216107736222986"
4741,"ENSMUSG00000080928,2420.82137185379,-0.29531705711484196,0.110921928354526,-2.6623866127801,0.0077588705246337,0.0216158664067769"
