name,0hr,2hr,6hr,12hr,class
ENSMUSG00000093671.1,0,0,0.9977309364,0,0
ENSMUSG00000093484.1,0,0.9977486894,0,0,1
ENSMUSG00000093622.1,2.9542685761,0,0,0,3
ENSMUSG00000101583.1,3.9390247681,1.9954973787,3.9909237458,0,4
ENSMUSG00000108503.1,15.7560990725,0,0,5.9423806714,3
ENSMUSG00000095766.2,8.8628057283,5.9864921362,5.9863856187,8.9135710071,4
ENSMUSG00000095123.1,570.1738351844,634.5681664327,527.7996653799,613.0556059336,4
ENSMUSG00000095836.3,11.8170743043,6.9842408255,10.9750403009,9.9039677857,4
ENSMUSG00000093363.1,0.984756192,0,0,0,3
ENSMUSG00000089417.1,1.9695123841,39.9099475744,0,0,1
ENSMUSG00000064494.1,1.9695123841,0.9977486894,2.9931928093,10.8943645642,2
ENSMUSG00000088960.1,0,1.9954973787,0,0,1
ENSMUSG00000088819.1,0,1.9954973787,0,0,1
ENSMUSG00000095740.1,0,0.9977486894,0,0,1
ENSMUSG00000089346.1,0,0.9977486894,0,4.9519838928,2
ENSMUSG00000089343.1,4.9237809601,0,0,0,3
ENSMUSG00000088713.1,0,0.9977486894,0,0,1
ENSMUSG00000088993.1,0.984756192,2.9932460681,0.9977309364,2.9711903357,4
ENSMUSG00000088332.1,0,1.9954973787,0,0,1
ENSMUSG00000092257.1,0.984756192,0.9977486894,0,0,4
ENSMUSG00000094158.1,2.9542685761,7.9819895149,0,1.9807935571,1
ENSMUSG00000084437.1,0,0.9977486894,0,0,1
ENSMUSG00000088357.1,0,0.9977486894,0,0,1
ENSMUSG00000093236.1,0,0,0,0.9903967786,2
ENSMUSG00000064566.1,0.984756192,29.9324606808,4.9886546822,2.9711903357,1
ENSMUSG00000088602.2,2.9542685761,2.9932460681,0,0,4
ENSMUSG00000080455.1,0,0.9977486894,0.9977309364,0,4
ENSMUSG00000089452.1,0.984756192,0,0,0,3
ENSMUSG00000077420.1,0,0,1.9954618729,0,0
ENSMUSG00000064793.1,0.984756192,0,0,0,3
ENSMUSG00000084642.1,0.984756192,0,0,0,3
ENSMUSG00000065915.1,0,0,0,1.9807935571,2
ENSMUSG00000088575.1,2.9542685761,0,0,0,3
ENSMUSG00000084693.1,0.984756192,0,0.9977309364,0,4
ENSMUSG00000080582.1,0,2.9932460681,0,0,1
ENSMUSG00000064587.1,0,0.9977486894,0,0,1
ENSMUSG00000088820.1,0,5.9864921362,0,1.9807935571,1
ENSMUSG00000084749.1,0.984756192,0,0,0,3
ENSMUSG00000080676.1,0,0,0,0.9903967786,2
ENSMUSG00000088984.1,11.8170743043,8.9797382042,7.9818474916,29.711903357,4
ENSMUSG00000089092.1,0.984756192,0.9977486894,3.9909237458,1.9807935571,4
ENSMUSG00000088453.1,0,0,4.9886546822,0,0
ENSMUSG00000095871.1,0,1.9954973787,0,0,1
ENSMUSG00000092851.1,0,3.9909947574,0,0,1
ENSMUSG00000077599.1,0,0,1.9954618729,0,0
ENSMUSG00000077593.1,0,1.9954973787,0,0,1
ENSMUSG00000088777.1,1.9695123841,0,0,0,3
ENSMUSG00000087938.1,1.9695123841,0,0,1.9807935571,4
ENSMUSG00000096838.1,0.984756192,0,0,0,3
ENSMUSG00000095615.1,0,0,0,7.9231742285,2
ENSMUSG00000092802.1,0,0,0,0.9903967786,2
ENSMUSG00000065080.1,1.9695123841,0,0.9977309364,2.9711903357,4
ENSMUSG00000097217.2,57.1158591376,59.8649213616,75.8275511699,118.8476134282,4
ENSMUSG00000111149.1,0,0,0,2.9711903357,2
ENSMUSG00000097677.1,1.9695123841,0,0,0,3
ENSMUSG00000096967.3,40.3750038732,47.8919370893,45.8956230765,17.8271420142,4
ENSMUSG00000097442.1,0,0,0,4.9519838928,2
ENSMUSG00000097286.2,1.9695123841,0,0,4.9519838928,2
ENSMUSG00000097401.1,6.8932933442,0,0,0,3
ENSMUSG00000097384.1,15.7560990725,0,0,10.8943645642,3
ENSMUSG00000097408.1,0.984756192,0,1.9954618729,8.9135710071,2
ENSMUSG00000097914.1,0,0,1.9954618729,0,0
ENSMUSG00000098145.1,0,1.9954973787,0,0,1
ENSMUSG00000099190.1,0.984756192,0.9977486894,0,1.9807935571,4
ENSMUSG00000098328.1,0,0,3.9909237458,2.9711903357,0
ENSMUSG00000085116.1,0,1.9954973787,0,0,1
ENSMUSG00000099193.1,0,1.9954973787,0,0,1
ENSMUSG00000098385.1,0.984756192,0,0,0,3
ENSMUSG00000100868.1,0,0,1.9954618729,0,0
ENSMUSG00000100255.1,1.9695123841,0,0,1.9807935571,4
ENSMUSG00000100642.1,58.1006153297,31.9279580595,10.9750403009,18.8175387928,4
ENSMUSG00000100707.1,0,0,0,1.9807935571,2
ENSMUSG00000099424.1,0,0,0,6.93277745,2
ENSMUSG00000101191.6,1.9695123841,1.9954973787,4.9886546822,6.93277745,4
ENSMUSG00000099936.1,0,0.9977486894,0,0,1
ENSMUSG00000100556.1,15.7560990725,27.9369633021,9.9773093645,8.9135710071,4
ENSMUSG00000079410.4,4.9237809601,0,3.9909237458,4.9519838928,4
ENSMUSG00000101722.1,1.9695123841,3.9909947574,1.9954618729,1.9807935571,4
ENSMUSG00000100764.1,5.9085371522,11.9729842723,1.9954618729,8.9135710071,4
ENSMUSG00000101880.1,1.9695123841,2.9932460681,0,0,1
ENSMUSG00000101625.1,0,2.9932460681,0.9977309364,0,1
ENSMUSG00000101823.1,19.6951238406,31.9279580595,15.9636949831,27.7311097999,4
ENSMUSG00000079391.10,9.8475619203,6.9842408255,9.9773093645,9.9039677857,4
ENSMUSG00000110547.1,2.9542685761,17.9594764085,3.9909237458,4.9519838928,1
ENSMUSG00000113521.1,13.7865866884,8.9797382042,14.9659640467,1.9807935571,4
ENSMUSG00000106230.1,0,0.9977486894,0.9977309364,0.9903967786,4
ENSMUSG00000118196.1,10.8323181123,0,3.9909237458,6.93277745,4
ENSMUSG00000118245.1,15.7560990725,12.9707329617,4.9886546822,9.9039677857,4
ENSMUSG00000110388.1,1.9695123841,0,0,4.9519838928,2
ENSMUSG00000117096.1,0,0,0,4.9519838928,2
ENSMUSG00000117013.1,8.8628057283,19.9549737872,16.9614259196,17.8271420142,4
ENSMUSG00000108130.1,0,0.9977486894,0,0,1
ENSMUSG00000112109.1,0,0,3.9909237458,0,0
ENSMUSG00000115637.1,7.8780495362,10.975235583,10.9750403009,20.7983323499,4
ENSMUSG00000117845.1,17.7256114565,2.9932460681,4.9886546822,15.8463484571,4
ENSMUSG00000099797.1,0.984756192,0,0,0,3
ENSMUSG00000112742.1,17.7256114565,29.9324606808,27.9364662205,15.8463484571,4
ENSMUSG00000109599.1,9.8475619203,2.9932460681,7.9818474916,4.9519838928,4
ENSMUSG00000090332.1,0,0,0,1.9807935571,2
ENSMUSG00000109178.1,0,22.9482198553,1.9954618729,4.9519838928,1
ENSMUSG00000108015.3,6.8932933442,8.9797382042,1.9954618729,0,4
ENSMUSG00000094132.7,0.984756192,0,2.9931928093,0,0
ENSMUSG00000108532.1,1.9695123841,1.9954973787,5.9863856187,2.9711903357,4
ENSMUSG00000112290.1,2.9542685761,0,3.9909237458,0,0
ENSMUSG00000108659.1,4.9237809601,0,0,4.9519838928,4
ENSMUSG00000112813.1,6.8932933442,0,11.9727712374,9.9039677857,4
ENSMUSG00000116250.1,7.8780495362,1.9954973787,0,6.93277745,4
ENSMUSG00000096003.7,2.9542685761,0,0,0,3
ENSMUSG00000115326.1,45.2987848333,35.9189528169,11.9727712374,22.7791259071,4
ENSMUSG00000117958.1,0,0,0.9977309364,0,0
ENSMUSG00000104945.1,0.984756192,0,0,0,3
ENSMUSG00000113726.1,0,0,0,4.9519838928,2
ENSMUSG00000107432.1,23.6341486087,27.9369633021,35.9183137121,14.8559516785,4
ENSMUSG00000110089.1,0.984756192,0,1.9954618729,0.9903967786,4
ENSMUSG00000091754.8,1.9695123841,5.9864921362,0.9977309364,0,1
ENSMUSG00000113909.1,6.8932933442,0.9977486894,0,4.9519838928,4
ENSMUSG00000092624.2,0,0,3.9909237458,1.9807935571,0
ENSMUSG00000118249.1,0,9.9774868936,0,4.9519838928,1
ENSMUSG00000116428.1,0.984756192,0,0,6.93277745,2
ENSMUSG00000104306.1,0,0,0.9977309364,0,0
ENSMUSG00000103436.1,2.9542685761,3.9909947574,3.9909237458,0.9903967786,4
ENSMUSG00000102136.1,0,1.9954973787,0,0,1
ENSMUSG00000103937.1,2.9542685761,10.975235583,3.9909237458,13.8655549,4
ENSMUSG00000117780.1,0,0,0,1.9807935571,2
ENSMUSG00000103947.1,1.9695123841,0,1.9954618729,1.9807935571,4
ENSMUSG00000104016.1,5.9085371522,0.9977486894,4.9886546822,1.9807935571,4
ENSMUSG00000102427.1,0,1.9954973787,0,0,1
ENSMUSG00000103904.1,0,0,0,4.9519838928,2
ENSMUSG00000103013.1,2.9542685761,3.9909947574,1.9954618729,0.9903967786,4
ENSMUSG00000102558.1,0,3.9909947574,0,1.9807935571,1
ENSMUSG00000103835.1,0,1.9954973787,0,0,1
ENSMUSG00000097156.7,0,8.9797382042,1.9954618729,0,1
ENSMUSG00000103024.1,2.9542685761,0,5.9863856187,1.9807935571,4
ENSMUSG00000102791.1,2.9542685761,0,0,0,3
ENSMUSG00000103146.1,2.9542685761,3.9909947574,1.9954618729,0,4
ENSMUSG00000102617.1,1.9695123841,0,0,0,3
ENSMUSG00000114162.1,0,0,1.9954618729,0,0
ENSMUSG00000103272.1,8.8628057283,16.9617277191,19.9546187289,23.7695226856,4
ENSMUSG00000102480.1,1.9695123841,0,0,0,3
ENSMUSG00000102728.1,0,0,4.9886546822,1.9807935571,0
ENSMUSG00000104399.1,43.3292724492,48.8896857786,18.9568877925,27.7311097999,4
ENSMUSG00000102571.1,0,0.9977486894,0,0,1
ENSMUSG00000102376.1,0.984756192,0,3.9909237458,0,0
ENSMUSG00000103135.1,0,2.9932460681,1.9954618729,6.93277745,2
ENSMUSG00000103818.1,0,1.9954973787,0,4.9519838928,2
ENSMUSG00000102841.1,4.9237809601,0,0,4.9519838928,4
ENSMUSG00000103560.1,18.7103676485,38.912198885,1.9954618729,19.8079355714,4
ENSMUSG00000103087.1,0,0,1.9954618729,1.9807935571,4
ENSMUSG00000118088.1,44.3140286413,18.9572250978,40.9069683943,87.154916514,4
ENSMUSG00000104245.1,83.7042763224,58.8671726722,62.8570489961,90.1261068497,4
ENSMUSG00000103556.1,0,0,0,4.9519838928,2
ENSMUSG00000103945.1,12.8018304964,27.9369633021,11.9727712374,31.6926969142,4
ENSMUSG00000102259.1,0,1.9954973787,0,2.9711903357,2
ENSMUSG00000102703.1,0,1.9954973787,0,1.9807935571,4
ENSMUSG00000102982.1,9.8475619203,9.9774868936,1.9954618729,1.9807935571,4
ENSMUSG00000109398.2,4.9237809601,0,0,0,3
ENSMUSG00000066767.6,1.9695123841,0,0,0,3
ENSMUSG00000110542.1,0,1.9954973787,0,0,1
ENSMUSG00000109869.1,0,0,0,1.9807935571,2
ENSMUSG00000113362.1,0,0,1.9954618729,0,0
ENSMUSG00000112136.1,0,0,0,2.9711903357,2
ENSMUSG00000115846.1,0,0.9977486894,0,0,1
ENSMUSG00000112294.1,0,0,3.9909237458,2.9711903357,0
ENSMUSG00000116223.1,0,3.9909947574,7.9818474916,11.8847613428,4
ENSMUSG00000074800.4,101.4298877789,63.855916119,107.7549411362,60.4142034927,4
ENSMUSG00000079139.4,4158.6253989355,3658.7444438813,5235.0942235318,5259.9972909749,4
ENSMUSG00000110156.2,53.1768343695,39.9099475744,27.9364662205,36.644680807,4
ENSMUSG00000105711.1,0.984756192,0,0,0.9903967786,4
ENSMUSG00000106354.1,2.9542685761,0,3.9909237458,1.9807935571,4
ENSMUSG00000104877.1,0,8.9797382042,0,1.9807935571,1
ENSMUSG00000105334.1,0,0,3.9909237458,0,0
ENSMUSG00000107388.1,40.3750038732,50.8851831573,46.893354013,34.6638872499,4
ENSMUSG00000106528.1,0,0,0,1.9807935571,2
ENSMUSG00000105293.1,0,3.9909947574,0,0,1
ENSMUSG00000107021.1,2.9542685761,0,0,0,3
ENSMUSG00000105719.1,4.9237809601,6.9842408255,3.9909237458,1.9807935571,4
ENSMUSG00000105217.1,1.9695123841,10.975235583,1.9954618729,6.93277745,4
ENSMUSG00000106209.1,8.8628057283,10.975235583,3.9909237458,6.93277745,4
ENSMUSG00000106295.1,4.9237809601,0,0,0,3
ENSMUSG00000086804.8,8.8628057283,24.943717234,13.9682331102,4.9519838928,4
ENSMUSG00000105328.1,2.9542685761,0,0,19.8079355714,2
ENSMUSG00000105071.1,0,6.9842408255,5.9863856187,13.8655549,4
ENSMUSG00000105594.1,6.8932933442,0,0,10.8943645642,2
ENSMUSG00000104706.1,2.9542685761,10.975235583,2.9931928093,1.9807935571,1
ENSMUSG00000104967.1,0,6.9842408255,3.9909237458,1.9807935571,4
ENSMUSG00000106334.1,0,0,0.9977309364,2.9711903357,2
ENSMUSG00000107018.1,0.984756192,0,0,1.9807935571,2
ENSMUSG00000107244.1,0,0,1.9954618729,4.9519838928,2
ENSMUSG00000104905.1,0,0,0.9977309364,1.9807935571,2
ENSMUSG00000105506.1,0,1.9954973787,0,4.9519838928,2
ENSMUSG00000104546.1,72.8719582101,93.7883767998,58.8661252503,62.3949970498,4
ENSMUSG00000108214.1,2.9542685761,2.9932460681,7.9818474916,0,0
ENSMUSG00000108095.1,1.9695123841,0,2.9931928093,2.9711903357,4
ENSMUSG00000107428.1,0,0,1.9954618729,0,0
ENSMUSG00000107971.1,8.8628057283,8.9797382042,0,8.9135710071,4
ENSMUSG00000107768.1,4.9237809601,14.9662303404,22.9478115383,50.510235707,4
ENSMUSG00000105238.1,0,0,0,4.9519838928,2
ENSMUSG00000108312.1,0,0,0,0.9903967786,2
ENSMUSG00000108635.1,0,0,0.9977309364,0,0
ENSMUSG00000108520.1,14.7713428804,3.9909947574,11.9727712374,10.8943645642,4
ENSMUSG00000108563.1,33.481710529,18.9572250978,22.9478115383,9.9039677857,4
ENSMUSG00000109366.1,2.9542685761,0,14.9659640467,16.8367452357,4
ENSMUSG00000108655.1,44.3140286413,56.8716752935,42.9024302672,42.5870614784,4
ENSMUSG00000109045.1,2.9542685761,17.9594764085,5.9863856187,33.6734904713,2
ENSMUSG00000109419.1,1.9695123841,0,1.9954618729,0,4
ENSMUSG00000110269.1,0,1.9954973787,0,0,1
ENSMUSG00000110316.1,8.8628057283,2.9932460681,3.9909237458,0,4
ENSMUSG00000110303.1,0,0.9977486894,0,0,1
ENSMUSG00000091083.4,27.5731733768,26.9392146127,9.9773093645,2.9711903357,4
ENSMUSG00000109957.1,1.9695123841,0,9.9773093645,15.8463484571,2
ENSMUSG00000109728.1,1.9695123841,1.9954973787,1.9954618729,2.9711903357,4
ENSMUSG00000110020.1,2.9542685761,0,0,17.8271420142,2
ENSMUSG00000109784.1,28.5579295688,6.9842408255,7.9818474916,15.8463484571,4
ENSMUSG00000110368.1,1.9695123841,6.9842408255,0,1.9807935571,1
ENSMUSG00000109829.1,20.6798800326,12.9707329617,5.9863856187,1.9807935571,4
ENSMUSG00000110077.1,19.6951238406,55.8739266041,6.9841165551,8.9135710071,1
ENSMUSG00000109619.1,0.984756192,0,0,0,3
ENSMUSG00000110343.1,0,1.9954973787,0,0,1
ENSMUSG00000086867.1,0,0,0,1.9807935571,2
ENSMUSG00000109708.1,4.9237809601,28.9347119914,11.9727712374,4.9519838928,1
ENSMUSG00000109427.1,0,5.9864921362,5.9863856187,17.8271420142,2
ENSMUSG00000112755.1,1.9695123841,0,0,0,3
ENSMUSG00000112474.1,15.7560990725,18.9572250978,16.9614259196,16.8367452357,4
ENSMUSG00000112994.1,0,0,1.9954618729,0,0
ENSMUSG00000118012.1,227.4786803585,180.5925127741,198.5484563527,345.6484757203,4
ENSMUSG00000114935.1,8.8628057283,6.9842408255,28.9341971569,7.9231742285,4
ENSMUSG00000114106.1,0,1.9954973787,6.9841165551,5.9423806714,4
ENSMUSG00000111412.1,0,1.9954973787,0,0,1
ENSMUSG00000111003.1,0,0.9977486894,0,0,1
ENSMUSG00000113328.1,123.0945240035,111.7478532083,80.8162058521,69.3277744998,4
ENSMUSG00000114756.1,0.984756192,0,3.9909237458,1.9807935571,0
ENSMUSG00000111471.1,6.8932933442,5.9864921362,0.9977309364,2.9711903357,4
ENSMUSG00000111262.1,2.9542685761,0,0,9.9039677857,2
ENSMUSG00000113516.1,0,0,1.9954618729,0,0
ENSMUSG00000112064.1,12.8018304964,3.9909947574,0,7.9231742285,4
ENSMUSG00000114830.1,0,0,0,1.9807935571,2
ENSMUSG00000114449.1,1.9695123841,0,0,0,3
ENSMUSG00000110866.1,0,0,0,17.8271420142,2
ENSMUSG00000114433.1,118.1707430434,83.8108899062,83.8093986615,194.1177685993,4
ENSMUSG00000103598.1,1.9695123841,0,5.9863856187,0,0
ENSMUSG00000114267.1,0,6.9842408255,0,0,1
ENSMUSG00000111291.1,155.5914783405,193.5632457357,97.7776317717,197.088958935,4
ENSMUSG00000112669.1,8.8628057283,9.9774868936,5.9863856187,18.8175387928,4
ENSMUSG00000112816.1,2.9542685761,15.9639790298,0,6.93277745,1
ENSMUSG00000113922.1,0,0.9977486894,0,0,1
ENSMUSG00000115154.1,0,0.9977486894,0,1.9807935571,2
ENSMUSG00000115221.1,0,1.9954973787,0,0,1
ENSMUSG00000113901.1,0.984756192,3.9909947574,0,5.9423806714,4
ENSMUSG00000114470.1,0,5.9864921362,0,0,1
ENSMUSG00000116044.1,0,0,0.9977309364,0,0
ENSMUSG00000116579.1,1.9695123841,0,3.9909237458,0,0
ENSMUSG00000116534.1,0,1.9954973787,0,6.93277745,2
ENSMUSG00000116765.1,4.9237809601,3.9909947574,0,0,4
ENSMUSG00000117335.1,3.9390247681,0.9977486894,0,0,3
ENSMUSG00000045694.4,0.984756192,0,0,0,3
ENSMUSG00000117596.1,0,3.9909947574,0,0,1
ENSMUSG00000117371.1,2.9542685761,0,1.9954618729,15.8463484571,2
ENSMUSG00000117607.1,0.984756192,0,0,0,3
ENSMUSG00000118068.1,0,0,0,1.9807935571,2
ENSMUSG00000118367.1,0.984756192,0,0,0,3
ENSMUSG00000118138.1,58.1006153297,35.9189528169,147.664178594,214.9161009493,4
ENSMUSG00000118325.1,0,1.9954973787,1.9954618729,10.8943645642,2
ENSMUSG00000118128.1,1.9695123841,1.9954973787,1.9954618729,1.9807935571,4
ENSMUSG00000118100.1,19.6951238406,3.9909947574,10.9750403009,82.2029326211,2
ENSMUSG00000096832.1,0,0,0.9977309364,0,0
ENSMUSG00000111997.1,9.8475619203,21.9504711659,15.9636949831,37.6350775856,4
ENSMUSG00000081896.1,0.984756192,0,0,0,3
ENSMUSG00000056257.3,2.9542685761,1.9954973787,3.9909237458,0,4
ENSMUSG00000116215.1,8.8628057283,5.9864921362,7.9818474916,6.93277745,4
ENSMUSG00000071035.5,1.9695123841,0,4.9886546822,0,0
ENSMUSG00000063586.1,2.9542685761,1.9954973787,0.9977309364,0,4
ENSMUSG00000106419.1,0.984756192,0,0,0,3
ENSMUSG00000114252.1,6.8932933442,0,0,0,3
ENSMUSG00000112045.1,0,0,0,0.9903967786,2
ENSMUSG00000113753.1,0.984756192,0,5.9863856187,0,0
ENSMUSG00000094925.7,3.9390247681,6.9842408255,2.9931928093,4.9519838928,4
ENSMUSG00000099979.1,1.9695123841,0,0,0.9903967786,3
ENSMUSG00000110058.1,1.9695123841,0.9977486894,0,9.9039677857,2
ENSMUSG00000075245.4,0,1.9954973787,0,0,1
ENSMUSG00000063830.5,0,1.9954973787,0,0,1
ENSMUSG00000114728.1,0,0,0.9977309364,0,0
ENSMUSG00000114962.1,0,3.9909947574,0,0,1
ENSMUSG00000104623.1,2.9542685761,0,4.9886546822,0,0
ENSMUSG00000116694.1,2.9542685761,9.9774868936,1.9954618729,2.9711903357,4
ENSMUSG00000091269.2,127.0335487717,180.5925127741,167.6187973229,386.2547436415,4
ENSMUSG00000081453.1,13.7865866884,22.9482198553,19.9546187289,18.8175387928,4
ENSMUSG00000116748.1,0,0.9977486894,0,0.9903967786,4
ENSMUSG00000109489.1,17.7256114565,9.9774868936,39.9092374578,24.7599194642,4
ENSMUSG00000087239.1,0,1.9954973787,0,0.9903967786,1
ENSMUSG00000118283.1,40.3750038732,33.9234554382,35.9183137121,0,4
ENSMUSG00000044211.9,382.085402507,456.9688997267,417.0515314344,610.0844155979,4
ENSMUSG00000113572.1,0,0.9977486894,0,0,1
ENSMUSG00000098224.1,0,6.9842408255,0,0,1
ENSMUSG00000106357.1,3.9390247681,0,0,0,3
ENSMUSG00000090051.1,0,0.9977486894,0,0,1
ENSMUSG00000094543.1,3.9390247681,0.9977486894,0,0,3
ENSMUSG00000100894.1,0,0.9977486894,0,0,1
ENSMUSG00000043889.6,61.0548839058,69.8424082552,122.7209051828,70.3181712783,4
ENSMUSG00000101281.1,0,0,0,1.9807935571,2
ENSMUSG00000047905.10,77.7957391702,87.8018846636,186.5756851154,206.0025299422,4
ENSMUSG00000117138.1,0,0,0.9977309364,0,0
ENSMUSG00000113751.1,0,0,0,0.9903967786,2
ENSMUSG00000109059.1,0.984756192,0,1.9954618729,0,0
ENSMUSG00000117071.1,1.9695123841,0,0,0,3
ENSMUSG00000045075.3,9.8475619203,10.975235583,3.9909237458,4.9519838928,4
ENSMUSG00000004344.12,0,0.9977486894,0,0,1
ENSMUSG00000019312.10,0,0,0.9977309364,0,0
ENSMUSG00000003228.9,782.8811726625,550.7572765265,1897.6842411202,1473.7104065093,4
ENSMUSG00000063275.15,638.1220124343,651.5298941518,1166.3474647053,814.1061519829,4
ENSMUSG00000038047.18,1717.4147988974,1845.8350753151,3159.8138757242,4877.7041344477,4
ENSMUSG00000019977.16,2134.9514243174,1870.7787925491,1860.7681964717,1768.8486465225,4
ENSMUSG00000027360.5,0,1.9954973787,3.9909237458,0,0
ENSMUSG00000035181.6,3516.5643617331,3640.7849674729,3453.1467710393,3595.140306202,4
ENSMUSG00000025630.8,2101.4697137884,2205.0246034845,3791.3775584945,5052.0139674756,4
ENSMUSG00000014418.16,1970.4971402486,1884.7472742001,1980.4959088452,2030.3133960645,4
ENSMUSG00000026896.14,0,1.9954973787,3.9909237458,28.7215065785,2
ENSMUSG00000027399.1,4.9237809601,0,3.9909237458,0,4
ENSMUSG00000062867.13,6126.1682706081,5182.3066925333,6753.6407088025,5815.6098837516,4
ENSMUSG00000032343.15,0.984756192,0,0,0,3
ENSMUSG00000041605.16,154.6067221484,167.6217798124,97.7776317717,69.3277744998,4
ENSMUSG00000003721.14,2069.9575156435,1878.760782064,1291.063831761,1333.0740639526,4
ENSMUSG00000021676.10,0,1.9954973787,1.9954618729,13.8655549,2
ENSMUSG00000054667.7,0,0,0,0.9903967786,2
ENSMUSG00000050671.12,11.8170743043,6.9842408255,15.9636949831,20.7983323499,4
ENSMUSG00000038209.12,0,0,0,0.9903967786,2
ENSMUSG00000062609.14,177.2561145651,66.8491621871,69.8411655512,98.0492810782,4
ENSMUSG00000050382.14,737.5823878292,938.8815166873,1120.4518416288,607.1132252622,4
ENSMUSG00000029195.10,1.9695123841,1.9954973787,0.9977309364,7.9231742285,2
ENSMUSG00000020653.12,269.8231966158,663.5028784241,803.173403839,515.0063248554,4
ENSMUSG00000062901.3,3096.073467737,3270.6202037205,1497.5941356053,1294.4485895885,4
ENSMUSG00000044938.8,3.9390247681,0,1.9954618729,1.9807935571,4
ENSMUSG00000031828.9,239.2957546629,334.2458109354,289.3419715693,275.3303044419,4
ENSMUSG00000067599.13,0,2.9932460681,0,1.9807935571,1
ENSMUSG00000038056.15,3136.4484716102,3935.1208308339,6214.8660031217,5266.9300684249,4
ENSMUSG00000022905.12,1235.8690209955,1344.9652332566,2867.4787113456,1944.1488763291,4
ENSMUSG00000047641.8,15.7560990725,15.9639790298,7.9818474916,0,4
ENSMUSG00000019899.17,574.1128599525,673.4803653177,565.7134409648,434.7841857914,4
ENSMUSG00000019846.11,8795.8423071968,6223.9563242246,6718.7201260269,5038.1484125757,4
ENSMUSG00000039706.11,64.0091524818,53.8784292254,22.9478115383,5.9423806714,4
ENSMUSG00000038793.8,0,7.9819895149,0,0,1
ENSMUSG00000033880.11,679.4817724995,556.7437686626,432.0174954811,479.3520408269,4
ENSMUSG00000030600.15,0,1.9954973787,0,0,1
ENSMUSG00000030556.13,571.1585913764,534.7932974967,521.8132797612,655.6426674121,4
ENSMUSG00000036273.15,2351.5977865636,2459.4505192712,2072.2871549982,2264.0470358066,4
ENSMUSG00000007050.17,1153.1495008652,1334.987746363,2070.2916931253,4258.7061478426,4
ENSMUSG00000018819.10,3656.3997410011,2888.4824556958,2621.0391700434,1840.1572145794,4
ENSMUSG00000031578.5,593.8079837931,496.878847301,428.0265717353,491.2368021698,4
ENSMUSG00000059474.13,1752.8660218104,2021.4388446424,1856.7772727259,1551.9517520161,4
ENSMUSG00000085702.8,33.481710529,24.943717234,20.9523496654,2.9711903357,4
ENSMUSG00000042444.10,1337.2989087744,1442.7446048139,1922.6275145313,1301.3813670384,4
ENSMUSG00000065395.1,1.9695123841,2.9932460681,0,0,1
ENSMUSG00000065587.1,2.9542685761,6.9842408255,0,0,1
ENSMUSG00000093176.1,3.9390247681,7.9819895149,0.9977309364,0.9903967786,1
ENSMUSG00000098376.1,1.9695123841,6.9842408255,0,0,1
ENSMUSG00000017737.2,3950.8418424176,3236.6967482823,3652.6929583285,1995.6495088146,4
ENSMUSG00000056458.16,75.8262267862,45.8964397105,98.7753627081,90.1261068497,4
ENSMUSG00000072487.11,0,0,1.9954618729,0,0
ENSMUSG00000034932.4,1449.5611146657,1529.5487407881,1451.6985125288,1270.6790669028,4
ENSMUSG00000051246.3,30.5274419529,18.9572250978,31.9273899663,35.6542840284,4
ENSMUSG00000005493.15,0,12.9707329617,3.9909237458,1.9807935571,1
ENSMUSG00000064358.1,182.1798955252,400.0972244332,243.4463484928,160.444278128,4
ENSMUSG00000021048.7,2646.0398879801,2547.2524039348,3702.5795051508,4546.9116104059,4
ENSMUSG00000064340.1,3.9390247681,6.9842408255,4.9886546822,4.9519838928,4
ENSMUSG00000051147.10,291.4878328404,352.2052873439,240.4531556835,281.2726851133,4
ENSMUSG00000033634.7,6.8932933442,0,0,0,3
ENSMUSG00000028833.13,2772.0886805597,3250.6652299333,3050.0634727152,2188.7768806354,4
ENSMUSG00000015950.13,5.9085371522,2.9932460681,13.9682331102,14.8559516785,4
ENSMUSG00000028614.14,2639.1465946359,2649.0227702495,8354.0011308617,9199.7956761187,4
ENSMUSG00000050323.14,148.6981849963,166.624031123,179.5915685603,155.4922942352,4
ENSMUSG00000047180.8,4.9237809601,3.9909947574,0,17.8271420142,2
ENSMUSG00000001056.3,1760.7440713466,1870.7787925491,1480.6327096858,1676.7417461157,4
ENSMUSG00000015579.5,655.8476238909,549.7595278371,918.9101924667,569.4781476766,4
ENSMUSG00000029361.18,12.8018304964,1.9954973787,0,1.9807935571,3
ENSMUSG00000032558.19,643.0457933945,701.4173286197,475.9176566847,400.1202985415,4
ENSMUSG00000065873.1,2.9542685761,2.9932460681,1.9954618729,0,4
ENSMUSG00000065806.1,0,0,0,0.9903967786,2
ENSMUSG00000039114.16,1418.0489165208,1386.8706782097,853.0599506613,1028.0318561536,4
ENSMUSG00000021488.8,1189.5854799702,1180.3366995123,906.9374212293,1021.0990787037,4
ENSMUSG00000020902.12,149.6829411883,71.8379056339,69.8411655512,77.2509487283,4
ENSMUSG00000090061.9,0,0,0,1.9807935571,2
ENSMUSG00000033009.15,993.6189977566,1044.6428777594,1200.2703165445,1400.4210448952,4
ENSMUSG00000038463.8,1236.8537771876,1391.8594216565,1789.929299984,2548.2909112556,4
ENSMUSG00000059623.6,0,0.9977486894,0,0,1
