,EV_0hr_ser_rep1,EV_0hr_ser_rep2,EV_2hr_ser_rep1,EV_2hr_ser_rep2,EV_6hr_ser_rep1,EV_6hr_ser_rep2,EV_12hr_ser_rep1,EV_12hr_ser_rep2
ENSMUSG00000046034.8,1019.7705362322,1018.6107490112,1564.840964493,1558.3201955442,1286.0225533643,1342.5660510961,1254.0533742396,1356.7138738017
ENSMUSG00000056069.10,588.6320276707,619.852277499,115.9869559109,134.5597121232,267.0214767291,209.7146970325,283.3342548004,323.4549632905
ENSMUSG00000005917.15,27.5613658441,26.6496998288,14.7441045649,3.9576385919,23.5607185349,23.5194052747,9.9765582676,31.9461692139
ENSMUSG00000021848.16,0,0,0,0,1.9633932112,0,0,0
ENSMUSG00000038268.4,186.0392194478,232.9381170219,269.3256433864,286.9287979097,228.7353091098,284.1928137357,177.5827371636,166.7190705849
ENSMUSG00000074340.9,47.2480557328,45.4031923009,14.7441045649,14.8411447195,21.5973253237,44.09888489,14.9648374014,14.974766819
ENSMUSG00000024922.2,1.9686689889,0,2.948820913,8.9046868317,0,29.3992565933,0,0.9983177879
ENSMUSG00000100512.1,0,0,0,0,0,0.9799752198,0.9976558268,0
ENSMUSG00000000959.7,2234.4393023621,2200.0807747538,1071.4049317194,1122.9799504398,1394.0091799826,1211.2493716458,1506.4602984104,1491.4867751727
ENSMUSG00000022186.14,10450.6793273914,11752.5176244923,12590.4823581597,11851.1487633198,8684.0881733284,7899.5802466318,12228.26746862,9975.191337032
ENSMUSG00000039670.2,261.8329755191,274.3932056445,93.3793289113,105.8668323322,173.760299195,104.8573485163,202.5241328327,228.6147734368
ENSMUSG00000021906.14,215.5692542807,191.4830283994,116.9698962152,96.9621455005,238.552275166,197.9549943952,392.0787399174,355.4011325043
ENSMUSG00000022307.16,2329.9197483221,2052.0268868161,1373.1676051487,1318.8830607368,1975.1735705106,1515.041689777,1902.5296616349,1745.0594933078
ENSMUSG00000021786.13,221.4752612473,299.0688536341,205.4345236049,193.9242910011,244.4424547998,182.2753908787,267.3717615722,265.5525315903
ENSMUSG00000036737.12,2136.9901874133,2483.3572136745,1693.6061443602,2175.7118158741,3673.5086982359,3890.5016225193,3629.4718977596,3474.1459020087
ENSMUSG00000027301.7,0.9843344944,1.9740518392,0,3.9576385919,0,0,0,0
ENSMUSG00000049112.9,2.9530034833,1.9740518392,0,0,1.9633932112,4.8998760989,0,0
ENSMUSG00000020787.14,1.9686689889,0,2.948820913,0,0,0,0,0
ENSMUSG00000029503.16,8.8590104499,8.8832332763,7.8635224346,10.8835061276,4.9084830281,3.9199008791,32.9226422831,22.9613091225
ENSMUSG00000027071.14,51.1853937105,21.7145702309,30.4711494342,27.703470143,56.9384031261,165.6158121425,20.950772362,104.823367733
ENSMUSG00000029470.15,399.6398047397,391.849290075,617.2865111191,676.7561992078,352.4290814181,451.7685763177,280.3412873201,291.5087940766
ENSMUSG00000005950.14,240.1776166416,135.2225509831,257.5303597344,154.3479050825,81.4808182666,75.4580919229,67.8405962198,107.8183210968
ENSMUSG00000022758.14,78.7467595546,12.8313369546,40.3005524775,42.5446148625,1.9633932112,0,0,0
ENSMUSG00000029468.17,23.6240278664,12.8313369546,58.9764182598,28.692879791,11.7803592675,18.6195291758,3.990623307,10.9814956673
ENSMUSG00000054293.10,4.9216724722,1.9740518392,9.8294030433,8.9046868317,0,4.8998760989,0.9976558268,0
ENSMUSG00000036353.13,3.9373379777,0,7.8635224346,1.9788192959,22.5790219293,26.459330934,31.9249864564,19.9663557587
ENSMUSG00000036362.2,0,0,0,1.9788192959,1.9633932112,1.9599504396,0,0
ENSMUSG00000036381.13,130.9164877595,79.9490994863,14.7441045649,1.9788192959,14.7254490843,57.8185379669,27.9343631493,54.9074783363
ENSMUSG00000032860.5,54.1383971938,52.312373738,499.3336745995,650.0421387127,420.166147206,343.9713021421,240.4350542496,197.6669220108
ENSMUSG00000044359.1,0,0,0,0,1.9633932112,0,0,0
ENSMUSG00000048779.5,11.8120139332,3.9481036783,2.948820913,8.9046868317,6.8718762394,1.9599504396,12.9695257479,1.9966355759
ENSMUSG00000028641.16,4676.5731830495,3382.537826416,5528.0562715505,5759.3535608019,6757.9994330989,8470.9057997625,4710.9308139695,5104.3988497042
ENSMUSG00000038168.5,7.8746759555,3.9481036783,2.948820913,0,0,0,0,0
ENSMUSG00000023191.9,7412.0387430778,6595.3071946635,5322.6217479456,5680.2007889647,4613.9740464214,4000.2588471345,6629.4229688325,7180.899848606
ENSMUSG00000006931.15,6368.6441789792,5040.7413713179,5793.4501537195,6215.4714085135,7706.3183541293,6660.8915688322,8598.7955708604,7897.6920203423
ENSMUSG00000019916.14,7177.7671334029,8387.7462646289,9796.9660132546,10806.3321750692,10648.4630811771,12833.7554782149,8732.4814516465,11690.3012967018
ENSMUSG00000018906.14,1438.1126963661,1452.9021536283,2668.6829262553,3158.195596303,3166.9532497352,3824.8432827942,2376.4161793467,3482.1324443122
ENSMUSG00000051048.17,1841.6898390835,1656.2294930628,2591.0306422132,2940.5254737508,1032.7448291139,1572.860227744,1332.8681845538,2058.531278719
ENSMUSG00000025130.11,32302.9051037961,34736.4031879363,53529.9460334936,53320.2753384596,68430.1435914569,81785.7919170264,61057.534253652,74073.1832290933
ENSMUSG00000006675.10,40.3577142717,70.0788402905,45.2152539992,39.5763859186,38.2861676192,24.4993804945,33.9202981099,57.9024317001
ENSMUSG00000025364.13,4142.0795525726,5298.3551363295,13950.8717393521,13611.3085270488,16090.9890627431,15820.7199480987,18874.6505865074,17061.2509957843
ENSMUSG00000022283.15,70062.9606447268,75790.7592871329,72691.3843260976,74917.1091342306,64518.0826180549,70244.6237536989,72866.786275032,75504.77093699
ENSMUSG00000054582.4,20.6710243831,29.6107775875,7.8635224346,3.9576385919,9.8169660562,13.7196530769,7.9812466141,5.9899067276
ENSMUSG00000011257.19,13876.163368017,15127.1592435516,18972.7137541727,18669.1706474438,17502.6687816269,19037.9785946304,19085.1559659542,19048.90171156
ENSMUSG00000090919.6,8.8590104499,3.9481036783,37.3517315645,19.7881929593,0,0,5.9859349606,1.9966355759
ENSMUSG00000022194.15,1182.1857278136,929.7784162486,1071.4049317194,1088.3506127611,894.3256077212,877.0778217015,1054.5222088873,952.3951696886
ENSMUSG00000026627.7,485.2769057553,434.2914046172,259.4962403431,344.3145574917,435.873292896,281.2528880763,521.7739973964,484.1841271478
ENSMUSG00000024855.10,2518.9119712531,2586.9949352309,1926.5629964863,2117.3366466442,1837.7360457236,1545.4209215902,2129.9951901366,2025.5867917172
ENSMUSG00000021143.10,3228.6171417391,3132.8202687611,1685.7426219255,1910.5500302196,2364.9071229424,1999.1494483475,2326.5333880086,2455.8617583165
ENSMUSG00000040276.15,0,0,0,1.9788192959,0,0,1.9953116535,0
ENSMUSG00000016664.16,3997.382381891,4132.6775253002,10695.373451412,11323.7934209547,7543.3567175961,8024.0370995436,6418.9175893857,5992.9016809651
ENSMUSG00000027257.13,1740.3033861569,1535.8123308734,1128.4154693706,1241.7091081956,1104.4086813243,1241.6286034589,721.3051627488,922.4456360506
ENSMUSG00000025328.9,0,0,0.9829403043,0,0,0,0,0
ENSMUSG00000025330.6,4.9216724722,0,0,0,0,0,0,0
ENSMUSG00000040935.12,0,0,0,0.989409648,0,0,0,0
ENSMUSG00000003437.14,1950.9509679655,1749.0099295037,1908.8700710084,1620.653003366,2355.0901568861,2212.7840462591,2394.3739842284,2339.0585771283
ENSMUSG00000020745.15,9052.924345297,9175.3929484573,12131.4492360377,12078.7129823517,11165.8171923397,11603.8865773933,10510.3041349361,10132.9255475255
ENSMUSG00000097041.1,0,0.9870259196,2.948820913,0.989409648,0.9816966056,0.9799752198,0,1.9966355759
ENSMUSG00000003131.7,4486.596625624,4687.3860921067,6738.0557861804,7049.5437417477,6215.1212101901,6668.7313705904,5939.0451367133,5820.1927036526
ENSMUSG00000005447.12,2909.6927655429,3191.0547980166,2139.8610425259,2229.1399368642,1893.692752244,1754.1556434029,1976.3561928152,2226.2486670918
ENSMUSG00000037366.14,1456.8150517603,1243.6526586764,674.2970487702,823.1888271065,1071.0309967331,891.7774499981,1268.0205558143,1061.2118085734
ENSMUSG00000027508.15,184.0705504589,142.1317324202,45.2152539992,85.089229725,205.1745905749,343.9713021421,278.3459756666,233.6063623765
ENSMUSG00000030680.6,0,0.9870259196,0,0,0,0,0,0
ENSMUSG00000020051.17,0,0,0,4.9470482398,0,0,0,0
ENSMUSG00000029247.17,10388.6662542421,12017.040570941,7847.7953897687,7537.3226981942,8135.3197707859,7022.5024249303,14409.1431059214,12727.5534783648
ENSMUSG00000025451.15,2560.2540200193,2581.0727797134,3088.3984362041,3055.2969929147,2820.4143479508,2624.3736385659,2892.2042417826,2878.1501826124
ENSMUSG00000037058.16,3338.8626051155,3520.7214551578,2245.0356550891,2367.6572875793,2206.8539694373,2493.0569591157,2469.1981712356,2540.7187702909
ENSMUSG00000045896.14,1610.3712328918,1943.4540356618,1655.2714724913,1821.5031619028,1899.5829318777,2305.881692138,2835.3378596572,2931.0610253729
ENSMUSG00000030774.13,3123.2933508348,3271.0038975029,5526.0903909418,5463.5200760605,4871.1785570942,3359.3550533996,4079.4146756292,3229.558043965
ENSMUSG00000038683.16,1123.1256581477,1242.6656327569,3884.5800827112,3671.6992035966,2794.8902362046,2800.769178126,2156.9318974591,2223.253713728
ENSMUSG00000022781.8,4213.9359706662,4605.4629407812,12207.1356394711,12535.8202397113,8993.3226040992,9458.7208212989,7793.6873186636,6900.3725501967
ENSMUSG00000031284.16,3287.677211405,3203.8861349712,1620.8685618398,1555.3519666003,3487.9680397734,4086.496666475,3320.1985914634,3662.8279639282
ENSMUSG00000030602.13,1192.0290727579,1280.1726177011,1208.0336340213,1313.936012497,1083.7930526062,1213.2093220854,913.8527373139,995.3228345697
ENSMUSG00000074923.10,14.7650174165,13.8183628742,25.5564479126,23.7458315512,8.8352694506,0,9.9765582676,13.9764490311
ENSMUSG00000039913.12,0,0,0,1.9788192959,0,0,0,0
ENSMUSG00000038729.24,4.9216724722,7.8962073567,20.6417463909,19.7881929593,16.6888422956,5.8798513187,16.960149055,12.9781312431
ENSMUSG00000090053.9,11.8120139332,1.9740518392,67.8228809988,109.8244709241,35.3410778024,48.0187857691,35.9156097634,44.924300457
ENSMUSG00000044702.13,133.8694912428,183.5868210427,185.7757175183,87.0680490209,141.3643112095,143.0763820876,476.8794851922,390.342255082
ENSMUSG00000020092.9,720.5328499247,796.5299171047,728.3587655083,872.6593095048,683.2608375126,567.4056522516,1396.7181574666,1500.4716352641
ENSMUSG00000058056.16,8794.0443732613,8304.8360873838,25624.2707935721,26949.5399912594,12949.5599247541,16051.0141247466,8737.4697307803,7982.5490323166
ENSMUSG00000035863.14,4610.6227719225,4661.7234181975,2221.4450877852,2420.0959989214,3432.011333253,3074.1822644441,3485.8094587059,4120.0575108018
ENSMUSG00000047986.12,0,1.9740518392,0,3.9576385919,1.9633932112,0,6.9835907873,0
ENSMUSG00000033377.14,2.9530034833,1.9740518392,2.948820913,11.8729157756,0,0,0.9976558268,0
ENSMUSG00000026335.16,6911.0124854116,5516.4878645576,4181.4280546187,4278.2073177989,2881.2795374993,2237.2834267536,3211.4541063464,2973.988690254
ENSMUSG00000014301.13,548.274313399,629.7225366949,616.3035708148,702.4808500549,615.5237717247,694.8024308227,733.27703267,772.6979678606
ENSMUSG00000005682.9,1791.4887798674,1542.7215123105,628.0988544667,625.3068975136,920.831416073,974.0953684595,1188.2080896734,1189.9948032168
ENSMUSG00000029647.15,2440.1652116985,1990.8312798019,2079.9016839617,2076.7708510777,1788.6512154425,2065.7877632924,1607.2235369133,1783.9938870373
ENSMUSG00000033610.16,865.2300206063,930.7654421682,262.445061256,192.9348813531,741.1809372443,716.3618856578,1022.5972224309,958.3850764162
ENSMUSG00000037514.17,2246.2513162953,2143.8202973375,1071.4049317194,1186.3021679095,2313.85889945,2207.8841701602,2821.3706780825,2556.6918548978
ENSMUSG00000018846.8,5453.2130991569,5940.9090099789,6856.9915630043,6419.2897959943,5496.5192948752,6362.9791020196,5022.1994319192,5069.4577271266
ENSMUSG00000029056.13,844.5589962232,972.2205307907,901.3562590704,900.3627796478,997.4037513115,815.3393828554,1069.4870462887,963.3766653559
ENSMUSG00000031934.14,0,0,0,0,0,6.8598265384,0,0
ENSMUSG00000011118.4,0,0,0,3.9576385919,0,0,0,0
ENSMUSG00000025464.15,555.16465486,625.7744330166,252.6156582127,342.3357381957,377.9531931643,320.4518968675,420.0131030667,474.2009492684
ENSMUSG00000021223.13,1.9686689889,0,9.8294030433,1.9788192959,4.9084830281,0,3.990623307,0
ENSMUSG00000021111.15,5785.9181582751,5929.0646989439,8132.8480780243,7814.3573996243,8520.1448401896,8623.7819340479,8529.9573188138,7991.5338924081
ENSMUSG00000074817.2,4.9216724722,0,4.9147015216,6.9258675358,4.9084830281,6.8598265384,1.9953116535,7.9865423035
ENSMUSG00000020273.13,822.9036373457,785.6726319892,646.774720249,669.830331672,596.8715362179,869.2380199432,599.5911518839,533.1016987565
ENSMUSG00000028370.7,4450.17624933,3396.3561892902,5819.0066016321,5834.5486940472,1704.225307359,2625.3536137857,1257.0463417199,2334.0669881886
ENSMUSG00000073530.11,224.4282647306,303.0169573124,66.8399406944,74.2057235973,117.8035926746,89.1777449998,64.8476287395,39.9327115173
ENSMUSG00000028032.13,8637.5351886465,10505.9038880571,3905.2218291021,4213.8956906812,5813.6072984909,6335.5397958658,5068.0915999502,5077.44426943
ENSMUSG00000024899.7,553.1959858711,539.9031780127,986.8720655471,1088.3506127611,972.861336171,1793.354652194,669.4270597572,979.3497499628
ENSMUSG00000055725.11,153.5561811315,176.6776396056,142.5263441278,71.2374946535,137.437524787,175.4155643403,98.7679268494,86.8536475502
ENSMUSG00000023909.4,435.0758465392,577.4101629569,443.3060772527,476.8954503189,474.1594605152,416.4894684057,728.2887535362,984.3413389025
ENSMUSG00000032278.11,0,0,7.8635224346,1.9788192959,1.9633932112,0,2.9929674803,0
ENSMUSG00000041423.16,0,0,4.9147015216,0,0.9816966056,0.9799752198,1.9953116535,1.9966355759
ENSMUSG00000037348.15,25.5926968552,22.7015961504,0,1.9788192959,1.9633932112,0.9799752198,0.9976558268,12.9781312431
ENSMUSG00000025931.15,259.8643065302,265.5099723682,27.5223285212,23.7458315512,56.9384031261,64.6783645054,139.6718157467,66.8872917915
ENSMUSG00000025812.18,2833.8990094716,2850.53085576,2622.4847319518,2451.7571076563,2552.4111746161,2218.6638975778,2988.9768569785,2896.1199027952
ENSMUSG00000052062.14,0,1.9740518392,0,0.989409648,0,0,0,0
ENSMUSG00000085400.1,0,0,2.948820913,5.9364578878,0,0,0,0
ENSMUSG00000005699.16,338.6110660848,335.5888126587,124.8334186499,113.7821095159,214.9915566311,222.4543748896,311.2686179497,364.3859925957
ENSMUSG00000044641.7,520.7129475549,524.1107632994,70.7717019117,103.8880130363,245.4241514054,245.9737801643,573.6521003881,528.1101098168
ENSMUSG00000056214.9,656.5511077866,810.3482799789,896.4415575487,915.2039243672,876.6550688201,788.8800519214,916.8457047941,837.5886240762
ENSMUSG00000021911.16,1334.7575744507,1169.6257147076,1560.9092032756,1425.739302717,1477.4533914605,1407.2444156015,1478.5259352611,1423.6011655932
ENSMUSG00000028964.14,2741.3715669949,2651.1516200039,2328.5855809572,2406.2442638499,2428.7174023078,1850.1932149412,2870.2558135938,2384.9811953732
ENSMUSG00000033918.16,998.1151773547,955.4410901578,1596.2950542315,1662.2082085805,1901.546325089,2043.2483332375,1770.8390925023,1543.3993001453
ENSMUSG00000034981.9,0,0,0,3.9576385919,0,0,0,0
ENSMUSG00000022685.9,1550.3268287314,1792.4390699654,887.5950948098,832.0935139382,1387.1373037433,1466.0429287881,1649.1250816373,1729.0864087009
ENSMUSG00000026496.11,2249.2043197786,2581.0727797134,1981.6076535288,2498.2593611106,3085.4724314686,2589.0945306539,5510.0531312057,4755.9859417154
ENSMUSG00000063268.12,1581.8255325533,1304.8482656907,571.0883168156,599.5822466665,705.8398594419,553.6859991747,511.7974391288,564.0495501825
ENSMUSG00000037997.12,761.8748986909,714.6067657792,691.9899742481,802.4112244993,623.3773445697,803.5796802181,742.2559351108,817.6222683176
ENSMUSG00000038507.6,373.06277339,278.3413093228,118.9357768239,122.6867963476,188.4857482793,134.2566051096,193.5452303918,139.7644903107
ENSMUSG00000034422.14,109.261128882,93.7674623605,7.8635224346,21.7670122552,24.5424151405,19.5995043956,34.9179539367,29.949533638
ENSMUSG00000032392.11,465.5902158666,379.0179531204,125.8163589542,107.8456516281,325.9232730664,279.2929376368,351.1748510202,403.3203863252
ENSMUSG00000036023.6,356.3290869846,423.4341195017,310.6091361682,327.4945934763,392.6786422486,467.4481798342,683.3942413319,821.6155394693
ENSMUSG00000023249.15,3177.4317480286,2747.8801601232,1695.5720249688,1430.6863509568,1426.4051679681,1163.2305858767,2077.1194313182,2255.1998829419
ENSMUSG00000054509.7,999.0995118491,1043.2863970008,473.7772266869,578.8046440593,434.8915962904,574.26547879,344.1912602328,323.4549632905
ENSMUSG00000025237.16,885.9010449894,761.9840099192,784.3863628551,645.0950904729,585.0911769505,755.560894449,497.8302575542,511.138707422
ENSMUSG00000021725.9,2156.6768773019,1565.423108461,1325.9864705408,1402.9828808138,1134.8412760985,828.0790607126,919.8386722744,710.8022650087
ENSMUSG00000022906.15,429.1698395726,464.8892081243,206.4174639092,273.0770628382,198.3027143356,209.7146970325,309.2733062962,262.5575782265
ENSMUSG00000035365.15,303.1750242853,495.4870116314,178.895135388,125.6550252915,200.2661075468,297.9124668126,486.8560434598,498.1605761788
ENSMUSG00000043572.7,260.8486410247,300.0558795537,179.8780756923,276.0452917821,239.5339717717,305.7522685708,469.8958944048,468.2110425408
ENSMUSG00000108591.1,268.7233169801,263.5359205291,80.601104955,36.6081569747,146.2727942376,74.4781167031,170.5991463763,171.7106595246
ENSMUSG00000030770.15,10967.4549369685,11791.0116353561,13705.1366632696,13896.2585056626,16900.8887623809,17986.4651838085,15144.4154502449,16009.0240473024
ENSMUSG00000085049.1,206.7102438309,220.1067800673,39.3176121732,50.4598920462,65.7736725766,50.9587114285,23.9437398423,32.9444870018
ENSMUSG00000022438.6,564.0236653099,708.6846102617,3943.5565009709,3685.5509386681,3000.0648267795,2644.9531181813,2165.9107999,1914.7735172565
ENSMUSG00000022439.9,1.9686689889,3.9481036783,0,12.8623254235,0,0,3.990623307,0
ENSMUSG00000026274.11,420.3108291227,508.318348586,356.8073304717,398.7320881297,284.6920156303,353.7710543399,1471.5423444737,1375.6819117724
ENSMUSG00000070313.8,11.8120139332,40.468062703,32.4370300429,25.7246508471,22.5790219293,77.4180423625,44.8945122043,50.9142071846
ENSMUSG00000074452.13,4.9216724722,8.8832332763,2.948820913,0,1.9633932112,9.7997521978,2.9929674803,1.9966355759
ENSMUSG00000094995.2,1.9686689889,0,0,0,0,0,0,0
ENSMUSG00000091248.1,3.9373379777,0.9870259196,0,16.8199640154,4.9084830281,18.6195291758,2.9929674803,6.9882245155
ENSMUSG00000074448.2,10.8276794388,0,2.948820913,0,13.7437524787,26.459330934,5.9859349606,5.9899067276
ENSMUSG00000061859.17,843.5746617288,791.5947875067,665.4505860312,496.6836432782,545.8233127256,675.2029264272,476.8794851922,690.83590925
ENSMUSG00000046139.8,1991.3086822372,1965.1686058927,2703.0858369068,2727.8023994384,2405.1566837728,2208.86414538,2348.4818161974,2226.2486670918
ENSMUSG00000027233.4,0,0,0,0,0.9816966056,0,0,0
ENSMUSG00000020453.17,1239.2771284907,1307.8093434494,498.3507342952,596.6140177226,1175.090836929,1090.7124196131,1412.6806506948,1422.6028478053
ENSMUSG00000035873.8,486.2612402497,351.3812273721,374.5002559496,551.1011739163,779.4671048635,1575.8001534033,1113.3839026662,1254.8854594325
ENSMUSG00000004231.15,0,3.9481036783,0,0,0,0,0,0
ENSMUSG00000004872.15,0,0,0,0,0,4.8998760989,0,0
ENSMUSG00000014030.15,0,1.9740518392,0,0,0,1.9599504396,0,0
ENSMUSG00000027168.21,1.9686689889,8.8832332763,20.6417463909,3.9576385919,0.9816966056,0,2.9929674803,1.9966355759
ENSMUSG00000028736.13,0.9843344944,0,0,0,4.9084830281,0,0,0
ENSMUSG00000026976.15,0,0,0,1.9788192959,0,0,1.9953116535,0
ENSMUSG00000001497.18,785.4989265573,500.4221412293,190.69041904,137.5279410671,244.4424547998,220.4944244501,269.3670732257,359.3944036561
ENSMUSG00000022974.12,1745.2250586291,1575.2933676568,2162.4686695254,1888.7830179644,1171.1640505065,1205.3695203271,1164.2643498311,1058.2168552096
ENSMUSG00000002221.11,2312.2017274223,2492.2404469508,3344.9458556341,3487.6690090752,2688.8670027975,2554.7953979617,4495.4371553889,4082.1214348603
ENSMUSG00000047617.11,765.8122366686,827.1277206118,346.9779274284,390.816810946,278.8018359965,273.4130863181,206.5147561397,295.5020652283
ENSMUSG00000031226.13,696.9088220583,809.3612540593,1444.9222473647,1208.0691801648,1309.5832718992,1519.9415658759,1926.4734014771,1584.3303294505
ENSMUSG00000022033.9,298.2533518131,606.0339146249,620.2353320321,443.2555222881,272.9116563628,438.0489232408,2458.2239571412,1850.8811788288
ENSMUSG00000112129.1,3.9373379777,0,0.9829403043,0,0,0,0,0
ENSMUSG00000020072.15,55.1227316882,55.2734514967,32.4370300429,17.8093736634,23.5607185349,24.4993804945,15.9624932282,6.9882245155
ENSMUSG00000047104.5,1.9686689889,6.9091814371,2.948820913,0,4.9084830281,4.8998760989,5.9859349606,5.9899067276
ENSMUSG00000042323.17,4993.5288902568,5571.7613160544,5262.6623893815,5205.2841579417,5063.591091796,5423.1828662524,5056.1197300291,5094.4156718249
ENSMUSG00000052534.15,3388.0793298372,4000.4160520759,1794.8489957061,1771.0432698566,2806.6705954721,2791.949401148,3286.2782933535,3500.102164495
ENSMUSG00000034673.14,2968.7528352089,2832.7643892074,1508.8133671462,1702.7740041471,2514.1250069968,2460.717776863,2216.7912470648,2353.0350261594
ENSMUSG00000038718.15,365.1880974345,469.8243377222,603.5253468585,487.7789564465,436.8549895016,563.4857513724,761.2113958193,803.6458192865
ENSMUSG00000031860.17,37.4047107884,43.4291404617,9.8294030433,16.8199640154,1.9633932112,5.8798513187,15.9624932282,16.9714023949
ENSMUSG00000042613.9,1334.7575744507,1026.5069563679,643.825899336,689.6185246313,534.0429534581,430.2091214826,495.8349459006,607.9755328515
ENSMUSG00000020098.7,0,0,0,0,0,5.8798513187,0,0
ENSMUSG00000021496.12,125.0104807929,113.5079807522,88.4646273897,112.792699868,123.6937723083,64.6783645054,112.7351084241,141.7611258866
